gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),118.0,380.38,1
Male,0,No,No,7,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,79.97,575.77,0
Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),76.76,287.58,1
Male,0,Yes,No,36,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),44.03,1676.84,0
Female,0,Yes,Yes,0,No,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),72.47,0.0,0
Female,0,No,No,5,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,76.24,398.52,0
Female,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,117.9,1109.49,0
Female,0,No,No,8,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,57.92,439.85,0
Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,82.07,286.17,1
Female,1,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,92.38,2282.7,1
Male,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),97.67,1105.82,0
Female,0,Yes,No,0,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,31.95,21.22,0
Female,0,No,Yes,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),118.0,1053.78,0
Female,0,No,No,36,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),115.54,4119.91,1
Male,0,No,Yes,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),59.71,1805.33,1
Female,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.22,1187.25,1
Female,0,No,Yes,7,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),118.0,823.36,0
Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,0.0,1
Female,0,Yes,Yes,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,88.07,242.26,0
Female,1,Yes,No,6,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,107.12,716.32,0
Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),57.48,561.25,1
Male,0,No,No,36,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),49.49,1814.84,0
Male,0,No,No,36,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),74.6,2668.5,0
Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,65.12,136.92,0
Female,0,Yes,Yes,8,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,42.34,390.82,0
Male,1,Yes,No,14,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),45.24,704.61,0
Female,0,No,No,8,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,75.13,638.13,0
Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),45.19,257.13,1
Female,0,Yes,No,3,Yes,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,80.59,175.48,0
Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),99.96,6.67,0
Male,0,No,No,6,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,79.1,405.93,1
Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),89.48,851.5,0
Male,0,Yes,Yes,24,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),109.94,2637.95,0
Male,0,No,No,15,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,86.03,1333.85,0
Female,0,Yes,Yes,17,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.65,799.44,1
Male,0,Yes,No,36,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),112.49,3999.06,0
Male,0,No,No,2,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),57.23,125.38,1
Male,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,96.51,3102.99,0
Female,1,Yes,No,3,No,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.33,309.95,0
Male,0,No,No,27,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,102.18,2800.78,0
Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,62.63,938.58,0
Male,0,Yes,No,7,No,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,46.34,266.09,0
Female,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,115.03,302.38,1
Female,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),93.65,1113.32,0
Male,0,Yes,No,36,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),84.11,3096.55,0
Female,1,Yes,No,3,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),69.51,242.3,0
Male,1,No,Yes,36,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),62.34,2251.13,0
Female,0,No,No,0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),104.23,6.56,0
Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),80.7,2081.77,0
Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,25.47,0.0,0
Male,0,No,No,5,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),25.16,114.02,0
Female,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),37.13,1390.5,0
Female,0,No,No,36,No,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,118.0,4192.45,0
Male,1,Yes,No,27,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.74,2472.88,0
Female,0,No,No,5,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),78.59,344.0,1
Female,0,No,Yes,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),107.77,2362.76,0
Male,0,No,Yes,11,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),118.0,1331.53,0
Female,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),61.82,2214.22,0
Female,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),117.14,4199.58,0
Male,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,66.41,217.07,0
Female,0,No,Yes,4,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),67.55,342.41,0
Male,0,No,Yes,3,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,105.43,327.2,1
Female,0,Yes,No,15,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),86.57,1257.88,0
Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,118.0,375.44,1
Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),59.77,346.79,0
Male,0,No,Yes,28,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),110.48,3184.79,0
Male,0,No,Yes,7,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),86.68,525.73,1
Male,0,No,No,14,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,57.63,840.35,0
Male,0,Yes,No,5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.19,336.18,0
Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,55.92,1871.89,0
Female,0,Yes,No,5,No,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,60.44,329.64,0
Male,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),76.19,601.06,1
Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),63.39,510.24,1
Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.53,301.0,1
Female,0,No,No,36,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,44.55,1632.94,1
Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,118.0,4242.57,0
Male,0,No,No,5,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),52.33,364.73,0
Male,0,Yes,Yes,20,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),55.75,1156.97,0
Female,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),118.0,4179.52,1
Female,0,No,No,17,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,55.17,927.55,1
Male,1,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),94.75,175.63,0
Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,65.26,4.39,1
Female,0,No,No,21,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,52.86,1168.44,0
Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),55.28,49.3,0
Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,19.49,147.34,0
Female,1,No,No,25,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.79,2194.45,0
Female,1,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,91.7,30.34,1
Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,87.48,85.37,1
Male,0,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,66.47,969.21,0
Male,0,No,No,10,Yes,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),70.97,657.08,0
Male,1,Yes,Yes,0,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,118.0,0.0,0
Female,0,No,No,19,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,64.28,1180.98,0
Male,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),39.36,380.64,0
Male,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,79.6,1177.29,0
Male,0,Yes,No,36,Yes,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),67.49,2352.65,0
Male,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,93.36,0.0,0
Female,0,No,Yes,3,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),55.76,170.05,0
Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,83.62,2704.6,0
Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),118.0,1307.57,0
Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,56.68,941.96,0
Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),86.83,104.87,1
Female,0,No,Yes,31,No,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),85.26,2695.6,0
Male,0,No,Yes,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),107.42,1325.94,0
Female,0,No,No,24,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,92.43,2229.4,0
Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),81.94,639.37,1
Male,0,Yes,Yes,0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),91.7,7.4,1
Male,1,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),63.19,2259.87,0
Male,0,No,Yes,10,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,70.66,637.97,0
Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),60.14,125.62,0
Male,1,No,Yes,15,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),67.77,1027.07,0
Male,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,48.94,282.96,0
Female,1,No,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,93.03,1417.85,0
Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),73.3,1422.37,0
Female,0,No,No,14,No,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,60.77,838.29,1
Female,0,Yes,No,3,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),75.88,213.53,0
Male,0,No,Yes,34,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,65.21,2217.45,0
Female,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,101.44,302.38,0
Male,0,No,No,29,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,91.28,2657.3,0
Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),57.44,461.88,0
Male,0,No,No,25,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,63.87,1646.31,0
Female,0,No,Yes,6,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.54,616.55,1
Female,0,Yes,No,17,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,68.8,1173.69,0
Female,1,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,53.82,173.22,0
Female,0,No,Yes,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,70.41,1262.14,0
Female,0,Yes,No,36,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),62.01,2259.6,0
Female,1,Yes,No,3,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,92.87,261.78,0
Male,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),85.86,1447.6,1
Male,0,Yes,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,46.61,635.58,0
Male,0,No,No,31,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),83.54,2581.42,1
Male,0,Yes,Yes,23,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),56.41,1261.79,0
Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,36.4,89.98,0
Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,87.51,219.23,0
Male,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),118.0,2028.19,0
Male,0,No,No,15,No,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),39.94,530.26,0
Female,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),83.89,97.44,1
Female,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,83.91,3071.03,0
Male,0,No,No,1,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Mailed check,29.58,0.0,0
Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),118.0,98.28,0
Female,0,Yes,No,36,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,73.14,2664.42,0
Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,66.93,356.51,0
Female,1,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,42.45,1531.95,0
Male,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),67.21,86.79,0
Female,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,43.93,101.72,0
Female,1,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,61.19,458.71,0
Male,0,No,No,5,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,107.45,538.07,0
Male,1,Yes,No,29,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,78.27,2288.79,0
Male,1,No,Yes,1,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,26.91,65.97,0
Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,118.0,2631.29,0
Male,0,Yes,No,36,No,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,27.03,934.77,0
Female,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),94.32,1470.15,0
Male,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),64.01,137.59,1
Female,0,Yes,Yes,35,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),57.91,2019.53,0
Female,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),75.14,2205.07,0
Male,0,Yes,Yes,36,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),18.0,586.02,0
Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,26.9,0.0,0
Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),50.34,495.43,1
Female,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),53.14,246.95,0
Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,53.89,189.62,0
Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,82.49,2137.88,0
Male,1,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,63.69,273.35,1
Male,0,No,No,27,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),37.11,992.42,0
Male,0,No,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),63.34,1381.57,0
Male,0,No,Yes,5,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.92,339.33,1
Male,0,No,Yes,36,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.99,2885.22,0
Male,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,68.94,568.43,0
Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,32.5,9.31,0
Female,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,89.22,118.26,1
Female,0,No,Yes,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.06,42.58,0
Male,0,Yes,Yes,32,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,46.3,1570.28,1
Female,0,No,No,7,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,102.81,752.12,1
Female,0,Yes,No,0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,79.59,39.75,1
Male,1,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,112.97,756.36,0
Female,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.59,1339.04,0
Male,0,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,47.52,371.71,0
Male,0,Yes,Yes,36,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),71.67,2475.63,0
Female,0,No,Yes,0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,107.3,40.39,0
Male,1,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),84.44,76.86,0
Male,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,118.0,947.69,0
Female,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),49.22,79.51,0
Female,1,No,Yes,17,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,118.0,2055.13,0
Female,0,Yes,No,9,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,60.17,588.75,0
Male,0,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),49.95,1725.52,0
Male,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),82.91,2961.52,0
Male,0,Yes,Yes,4,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),94.47,279.89,0
Male,0,No,Yes,22,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,65.0,1390.55,0
Female,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,58.96,1554.52,1
Male,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,63.34,273.22,0
Female,0,No,No,13,Yes,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,30.56,341.47,1
Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,81.77,853.45,0
Male,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),77.62,539.72,1
Male,0,No,Yes,33,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,75.08,2483.66,0
Male,1,No,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,80.15,1421.35,0
Male,0,Yes,No,11,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,75.18,789.63,0
