amount,time_hour,merchant_category,distance_from_home,distance_from_last_transaction,ratio_to_median_purchase,is_weekend,is_night,num_transactions_last_hour,num_transactions_last_day,is_fraud
19.11,11,6,14.98,4.54,0.831,0,0,0,8,0
15.29,21,1,12.47,8.97,1.2,0,0,2,8,0
172.88,22,3,125.81,1.29,2.459,0,0,2,10,1
58.59,0,0,3.83,12.53,0.845,1,0,2,5,0
34.66,12,5,5.72,3.55,1.29,0,0,1,6,0
39.78,7,9,10.84,6.57,0.452,0,0,0,6,0
14.88,15,0,0.33,5.37,1.514,0,0,0,3,0
21.4,14,1,1.52,1.83,1.791,1,0,1,5,0
6.13,17,1,2.09,9.34,0.794,0,0,1,4,0
30.64,13,6,18.81,11.68,1.753,0,0,0,3,0
4.7,17,2,0.8,10.22,1.495,0,0,1,4,0
177.64,19,4,14.27,8.55,1.304,0,0,0,4,0
135.77,19,2,33.5,9.57,0.843,0,0,0,5,0
26.15,12,4,3.83,2.7,0.815,0,0,1,6,0
40.31,16,8,7.03,5.34,2.372,0,0,1,8,0
26.78,12,7,1.24,0.73,1.051,0,0,1,5,0
14.74,21,7,0.03,1.51,1.403,0,0,3,1,0
11.85,15,5,2.79,2.83,0.868,0,0,0,9,0
23.11,22,4,0.23,1.94,0.841,1,0,1,3,0
3.83,8,5,0.02,11.52,0.917,1,0,0,6,0
14.48,11,7,4.89,1.13,1.168,0,1,0,8,0
24.28,16,9,12.07,3.84,0.568,0,0,0,6,0
34.95,19,5,37.4,2.34,1.208,0,0,1,7,0
34.26,9,3,4.11,1.15,1.156,0,0,0,3,0
16.99,20,0,0.95,0.27,1.21,0,0,1,8,0
119.59,8,0,1.82,1.17,0.584,0,0,0,11,0
80.02,18,2,21.66,1.35,0.819,0,0,0,5,0
54.87,12,0,0.57,1.71,0.562,1,0,0,2,0
79.22,11,9,31.94,0.05,1.32,0,0,0,4,0
8.53,14,3,1.22,4.78,1.801,0,0,1,4,0
39.88,12,0,5.21,8.1,0.784,0,0,1,0,0
31.19,9,0,3.13,7.56,0.642,0,0,0,7,0
63.51,15,1,7.55,0.99,0.234,0,0,1,6,0
50.31,18,1,2.42,0.48,0.635,1,0,2,6,0
19.91,18,2,11.58,2.05,0.715,0,0,1,7,0
10.95,17,8,12.08,6.11,1.114,0,0,5,4,0
62.33,23,8,6.99,20.84,1.236,1,0,2,6,0
18.42,22,8,0.23,0.29,0.712,0,0,0,8,0
286.1,13,2,4.89,5.5,0.66,1,0,3,3,0
3.71,22,1,11.79,9.2,0.963,0,0,0,4,0
79.13,21,5,11.56,3.51,1.213,0,0,0,7,0
31.47,5,8,20.29,1.2,0.8,0,0,0,7,0
8.35,23,2,19.49,4.76,1.585,1,0,0,4,0
37.92,19,7,2.05,2.64,1.091,0,0,0,4,0
19.32,9,6,14.96,5.81,1.055,1,0,1,7,0
22.59,18,5,0.53,4.94,1.52,0,0,2,8,0
85.22,13,3,27.94,4.14,0.782,0,0,0,7,0
166.56,17,5,11.79,5.34,1.222,0,0,2,4,0
5.28,18,4,3.54,3.3,0.441,1,0,0,5,0
22.17,12,9,0.54,0.83,0.574,0,0,1,2,0
15.91,10,9,5.58,4.95,0.843,0,0,0,6,0
4.2,15,2,15.43,5.24,0.779,1,0,3,4,0
81.49,16,3,2.53,10.8,1.12,0,0,0,2,0
42.9,0,8,83.06,18.69,3.515,1,0,2,10,1
8.84,19,8,3.23,0.7,0.922,0,0,0,3,0
76.76,13,5,15.99,10.17,1.112,1,0,2,7,0
4.71,20,6,4.98,6.13,0.743,0,0,1,3,0
51.17,22,3,1.93,3.39,0.649,0,0,0,2,0
99.86,18,4,1.36,1.01,0.935,1,0,1,5,0
28.72,9,7,7.14,3.44,1.003,1,0,1,3,0
104.53,15,2,6.23,8.35,1.199,1,0,2,6,0
31.25,10,9,10.89,12.66,1.914,0,0,0,4,0
98.37,6,3,1.24,7.34,1.715,1,0,1,7,0
50.24,21,8,15.31,5.31,1.702,0,0,0,9,0
14.21,16,5,2.66,2.74,0.99,0,0,0,7,0
14.41,0,7,0.76,0.1,0.764,0,1,0,5,0
13.83,14,4,5.9,0.64,0.915,1,0,2,4,0
59.58,18,7,11.78,1.08,0.671,0,0,0,6,0
6.24,19,8,11.05,7.52,1.019,1,0,1,9,0
5.65,12,9,33.16,5.88,0.798,0,0,1,5,0
44.31,18,3,6.65,6.89,1.324,0,0,0,4,0
144.0,0,2,2.42,0.1,0.961,0,0,0,2,0
69.0,13,3,2.33,0.19,0.811,0,0,0,8,0
1060.24,20,3,62.67,1.65,3.804,0,0,4,8,1
20.1,9,0,6.13,2.74,1.023,0,0,2,4,0
35.98,17,4,0.48,5.72,1.174,0,1,1,5,0
21.68,15,2,15.6,6.62,1.694,0,1,0,4,0
18.71,19,5,2.9,2.66,0.592,0,0,1,2,0
86.51,8,9,0.34,2.73,1.371,0,0,2,4,0
107.65,17,6,7.25,11.12,0.892,1,0,0,3,0
36.3,10,4,5.97,3.29,1.566,0,1,0,4,0
34.92,23,4,12.33,5.73,0.44,1,0,0,2,0
8.76,20,8,4.75,3.64,2.564,0,0,2,4,0
30.38,12,6,6.1,5.52,0.974,1,0,1,6,0
15.16,19,0,17.78,7.23,1.176,0,0,2,4,0
28.38,0,7,29.07,86.08,16.191,0,0,0,18,1
18.9,13,8,4.26,6.15,1.584,1,0,1,5,0
12.25,14,5,5.55,7.85,0.958,0,0,0,5,0
31.89,20,0,14.22,3.74,1.661,0,0,2,5,0
53.27,9,2,4.88,7.46,1.202,1,1,1,8,0
30.87,10,2,7.56,9.13,0.492,0,0,1,7,0
52.59,15,8,16.95,0.44,1.167,0,0,0,1,0
11.8,8,8,23.46,0.25,0.698,0,0,1,3,0
67.39,20,2,2.14,13.25,1.019,1,0,1,4,0
49.98,0,7,1.69,0.18,0.785,1,0,0,4,0
12.62,7,4,14.07,18.7,0.831,0,0,0,3,0
23.67,11,0,16.24,8.91,1.009,0,0,1,6,0
17.71,17,3,17.24,6.0,1.703,0,0,1,3,0
17.56,18,3,18.76,10.34,0.476,1,0,0,2,0
92.02,21,1,3.11,0.42,1.637,0,0,1,5,0
11.49,11,5,7.34,4.95,0.807,0,0,0,3,0
30.21,19,1,6.2,8.07,1.333,0,0,1,8,0
63.14,8,5,3.45,6.27,0.961,0,0,0,9,0
8.84,18,8,6.91,3.24,1.128,0,0,1,4,0
67.51,11,1,42.85,3.24,0.856,0,0,1,5,0
12.03,19,7,0.55,12.6,1.493,0,0,0,4,0
36.02,16,0,1.49,0.0,1.446,0,0,2,4,0
42.25,14,7,5.25,0.01,1.252,0,0,0,7,0
42.97,11,4,1.06,0.68,0.869,1,0,0,5,0
20.03,9,2,2.66,1.19,1.521,0,0,1,1,0
102.24,6,5,8.29,1.14,1.466,1,0,0,4,0
160.68,18,2,18.8,1.7,0.444,1,0,3,5,0
61.54,20,2,0.92,0.59,1.466,0,0,0,7,0
19.39,15,3,20.08,6.49,1.717,1,0,1,8,0
36.95,12,6,2.73,9.52,1.061,1,1,0,6,0
64.92,8,2,1.78,4.94,1.159,0,0,2,2,0
13.56,8,3,2.13,1.46,0.729,0,0,0,4,0
1578.77,20,2,18.81,70.59,3.471,1,0,3,11,1
34.61,12,2,0.22,4.21,0.548,1,0,1,7,0
17.22,12,4,0.38,3.8,0.847,0,0,1,10,0
4.8,17,2,17.89,11.64,1.968,0,0,0,4,0
22.25,17,2,11.45,4.18,1.109,0,0,0,3,0
30.38,16,7,1.26,21.01,1.012,0,0,2,4,0
34.74,11,2,9.63,1.98,0.574,0,1,0,4,0
4.69,9,3,20.64,11.87,1.178,0,0,1,1,0
34.27,7,4,2.64,10.3,0.825,1,0,0,6,0
16.74,10,0,5.08,1.33,0.654,0,0,0,5,0
30.54,12,0,7.66,3.62,0.793,0,0,0,1,0
142.84,11,0,6.3,0.93,0.855,1,0,0,3,0
14.38,19,2,0.37,1.19,0.772,0,0,1,3,0
43.0,19,0,3.01,2.46,1.642,1,0,2,4,0
78.46,9,2,4.75,2.47,1.313,0,0,4,2,0
4.26,21,2,10.25,9.83,0.57,1,0,0,6,0
9.1,17,4,9.36,5.65,0.6,1,0,2,4,0
4.62,16,0,10.65,3.1,0.771,0,1,1,4,0
57.16,12,5,34.19,4.79,0.524,1,0,1,7,0
15.06,20,7,1.3,4.5,1.25,0,0,1,5,0
29.6,21,1,0.6,4.87,0.532,0,0,2,5,0
14.58,18,1,20.36,7.46,0.932,0,0,1,5,0
147.48,12,0,7.44,8.2,0.914,0,0,0,4,0
17.52,17,0,3.67,2.04,1.834,1,0,1,4,0
3.11,23,3,8.92,13.09,1.087,1,0,1,4,0
39.09,8,0,14.29,11.12,0.812,0,0,1,6,0
37.36,19,1,2.26,7.74,0.874,0,0,0,5,0
84.07,11,8,5.22,7.29,1.084,1,0,2,13,0
48.54,16,2,18.79,13.79,0.556,1,0,1,3,0
29.53,12,0,1.51,5.37,0.965,0,0,1,2,0
84.57,19,1,0.08,0.01,2.676,1,0,2,6,0
283.11,13,0,10.27,4.04,1.041,0,0,1,3,0
27.5,14,3,15.23,1.63,0.179,0,0,1,8,0
31.09,18,3,3.14,3.38,1.383,0,0,1,8,0
47.88,16,0,1.32,5.39,0.856,1,0,3,4,0
112.61,19,2,26.96,1.27,1.247,1,0,1,3,0
6.78,18,4,11.83,3.57,0.771,0,0,1,7,0
139.15,18,1,8.65,24.6,0.675,1,0,2,7,0
18.04,12,4,15.63,7.16,0.838,1,0,1,2,0
8.45,10,0,2.6,10.79,0.873,0,0,1,4,0
8.11,20,8,5.17,0.11,3.154,1,0,1,6,0
15.51,12,6,0.71,2.75,0.914,1,0,1,5,0
14.76,20,9,0.86,3.26,0.863,0,0,1,3,0
48.97,17,2,2.83,0.77,0.736,0,0,0,3,0
8.67,12,6,5.34,9.41,0.897,0,0,0,8,0
68.24,12,3,0.8,0.43,1.261,0,0,1,6,0
44.07,22,3,1.51,3.98,0.88,0,0,3,5,0
78.09,9,5,9.86,0.53,0.616,0,0,2,9,0
25.7,12,1,9.65,1.19,1.209,0,0,1,6,0
848.18,13,3,6.35,9.04,0.748,0,0,1,4,0
19.68,17,0,20.47,0.78,0.757,1,0,2,8,0
20.4,9,0,7.05,10.03,0.866,0,0,1,3,0
25.89,11,2,13.82,4.28,1.39,0,0,1,2,0
5.67,15,1,5.36,0.35,0.724,0,0,1,2,0
112.95,20,2,1.02,3.71,0.846,1,0,0,6,0
34.28,14,6,1.23,3.87,0.843,0,0,0,6,0
28.85,16,1,14.03,5.42,0.484,0,0,1,7,0
23.41,23,6,14.17,7.91,0.899,0,0,1,3,0
78.59,8,8,0.84,2.46,0.808,0,0,0,8,0
48.11,9,5,3.57,11.91,0.902,0,0,0,10,0
14.55,15,1,0.23,3.2,0.762,0,0,0,8,0
194.57,12,6,1.15,1.86,1.361,0,0,0,9,0
11.62,20,5,1.89,2.87,1.09,0,0,0,4,0
152.45,12,9,6.71,5.77,1.292,0,0,2,0,0
109.24,22,2,0.76,0.65,1.077,1,0,0,2,0
36.18,8,3,12.53,1.77,1.061,0,0,1,3,0
11.72,14,6,4.95,3.67,0.603,0,0,2,3,0
13.65,20,9,9.58,2.19,1.042,0,0,0,5,0
41.13,14,1,1.73,0.15,0.847,1,0,1,7,0
46.71,6,0,11.83,3.73,2.691,0,0,0,7,0
5.45,14,6,6.54,1.17,0.962,0,0,2,3,0
11.41,19,5,2.99,6.11,1.066,1,0,0,8,0
99.04,8,4,27.9,34.1,1.934,1,1,1,10,1
118.74,2,9,10.56,5.71,0.755,0,0,1,2,0
96.11,17,8,8.18,0.53,0.679,0,0,0,6,0
67.96,8,9,5.29,2.62,0.618,1,0,0,5,0
286.38,12,9,0.66,1.54,1.757,0,0,1,4,0
29.87,14,0,1.42,1.19,1.267,1,0,0,7,0
30.96,8,3,14.18,1.61,1.861,1,0,1,6,0
34.67,14,0,2.0,0.34,1.557,1,0,1,6,0
260.48,14,5,11.1,13.32,0.776,0,0,1,7,0
67.73,18,3,6.26,1.67,0.74,0,0,0,5,0
10.27,11,5,21.23,2.98,0.912,1,0,0,4,0
5.59,13,3,6.85,1.55,1.496,0,1,0,10,0
23.15,19,9,17.41,3.27,1.698,0,0,0,3,0
114.18,16,0,38.91,7.3,1.586,1,0,4,8,0
33.62,17,7,0.82,2.56,1.039,0,0,0,11,0
30.5,20,5,1.24,1.07,1.354,0,0,0,3,0
20.3,15,7,8.48,10.5,1.054,0,0,0,6,0
34.87,14,1,3.92,1.46,0.467,0,1,0,4,0
40.58,14,5,1.01,0.18,0.748,1,1,0,10,0
10.98,14,7,19.22,11.06,1.014,0,0,1,4,0
45.6,21,6,13.53,4.25,1.51,0,0,0,4,0
33.96,17,2,6.4,4.76,0.629,0,1,1,5,0
19.81,12,9,24.33,5.33,1.215,0,0,1,9,0
54.94,15,1,19.87,5.05,1.872,0,0,1,4,0
51.34,11,1,3.16,0.34,1.153,0,0,1,9,0
46.27,21,9,18.35,10.92,1.293,1,0,0,5,0
29.75,18,8,0.06,7.91,0.824,1,0,0,9,0
171.32,12,2,12.56,3.84,0.997,1,0,0,7,0
200.62,18,3,7.06,2.89,0.817,0,0,1,5,0
5.62,21,5,15.22,1.97,0.991,1,0,0,10,0
11.06,13,0,4.2,5.13,1.104,0,0,0,5,0
51.64,13,3,2.43,11.89,2.286,0,0,1,6,0
6.26,15,4,1.35,5.04,1.446,0,0,0,6,0
43.95,14,0,5.37,2.21,0.615,1,0,0,7,0
204.74,3,6,12.06,6.89,1.877,0,0,4,18,1
49.51,23,6,3.4,0.36,0.471,0,0,0,2,0
17.62,16,9,1.21,0.42,0.983,1,0,0,2,0
17.22,17,8,1.92,2.04,1.655,0,0,1,5,0
211.04,20,6,9.74,1.91,1.381,0,0,0,5,0
266.32,8,1,27.96,3.37,0.866,1,0,0,3,0
22.52,12,0,2.06,1.09,1.381,1,0,1,3,0
61.16,14,0,23.32,5.79,1.227,0,0,1,6,0
65.48,12,5,13.56,4.71,0.603,1,0,3,3,0
14.61,18,1,6.78,4.94,1.509,0,0,2,4,0
21.09,10,4,13.84,0.41,0.618,0,0,2,2,0
50.68,12,0,3.84,7.83,0.627,0,0,0,5,0
18.9,17,1,16.56,4.23,0.907,0,0,0,4,0
80.75,18,7,17.48,12.71,1.202,0,1,1,3,0
32.25,10,0,9.96,9.49,1.095,1,1,0,8,0
17.88,12,0,2.7,8.33,1.12,1,0,2,5,0
6.72,6,5,21.61,7.32,1.307,1,0,2,3,0
9.43,18,4,14.81,1.61,1.479,1,0,2,4,0
106.26,17,0,3.39,1.47,0.724,1,0,2,9,0
23.51,9,4,2.75,2.65,0.93,1,0,1,6,0
23.2,16,1,2.71,12.18,1.17,1,0,1,9,0
33.14,18,7,4.02,0.83,0.498,0,1,1,1,0
54.19,19,0,28.65,6.72,0.538,1,0,0,5,0
56.25,13,0,2.63,5.62,1.261,1,0,1,4,0
17.78,12,0,1.83,1.25,1.314,0,0,2,5,0
16.18,14,0,3.52,6.84,1.652,0,1,1,4,0
30.46,1,0,2.15,6.1,0.761,0,0,1,3,0
61.77,22,2,0.23,11.12,0.578,0,0,0,2,0
22.65,3,1,6.58,8.44,0.398,1,0,1,5,0
70.61,8,3,0.39,6.38,1.191,0,1,0,4,0
15.32,9,2,11.01,2.18,0.511,0,0,2,2,0
18.18,12,8,3.49,5.88,0.582,0,0,0,5,0
20.5,17,5,10.52,7.5,0.522,0,0,1,4,0
29.44,19,0,6.54,0.01,0.953,1,0,0,4,0
11.62,12,9,5.69,0.06,0.841,0,0,0,2,0
30.31,8,4,3.03,2.64,0.906,0,0,0,7,0
17.97,9,5,5.49,2.43,0.798,0,0,2,3,0
112.51,13,2,3.74,4.96,0.693,0,0,2,3,0
26.75,12,4,0.49,0.25,1.452,0,0,1,4,0
10.69,12,1,3.26,6.94,0.704,0,0,1,3,0
115.55,8,9,1.44,8.84,2.02,0,0,1,4,0
66.53,18,7,1.33,9.58,1.363,0,0,2,5,0
144.97,11,4,5.19,4.18,1.022,0,0,1,5,0
19.01,13,7,0.51,5.11,2.36,0,1,2,10,0
31.35,19,3,5.58,6.88,0.694,0,0,3,6,0
53.18,15,6,2.75,4.12,1.292,1,0,1,10,0
27.29,16,4,5.69,0.12,0.972,0,0,0,7,0
14.17,2,2,2.18,7.24,0.772,0,0,1,4,0
101.46,15,1,19.38,7.77,0.711,1,0,4,9,0
39.9,16,7,0.98,4.31,1.358,0,0,0,5,0
22.75,17,0,27.13,6.79,0.578,1,0,1,2,0
44.47,14,0,5.21,2.88,2.262,0,0,0,6,0
52.12,18,0,6.64,3.07,0.904,0,0,0,7,0
45.65,17,6,1.14,1.76,0.76,0,0,1,6,0
2.66,11,3,17.55,28.4,1.212,0,0,2,3,0
29.52,10,7,0.64,0.93,2.19,0,0,1,5,0
13.63,20,1,0.42,5.26,1.016,0,0,2,3,0
16.34,12,9,2.32,3.75,0.782,0,1,1,5,0
56.68,13,0,2.93,4.77,1.383,0,0,1,6,0
10.55,22,6,12.1,29.54,2.845,0,0,2,16,1
43.45,11,7,1.18,0.04,1.278,1,0,0,6,0
55.32,13,4,1.65,3.0,0.66,0,0,0,3,0
90.95,12,1,21.2,1.3,1.084,0,0,1,7,0
7.52,9,0,10.38,2.72,1.128,0,0,0,4,0
77.45,11,3,11.14,3.16,0.663,1,0,0,7,0
36.14,12,9,0.07,1.32,1.161,0,0,1,6,0
1.82,14,2,19.83,2.35,1.432,0,0,0,5,0
4.91,10,0,10.09,0.42,1.237,0,0,2,6,0
27.6,7,7,2.02,1.44,1.117,1,0,1,7,0
57.02,19,5,7.58,15.27,0.431,0,1,0,4,0
37.92,20,7,1.99,14.36,1.773,0,0,0,4,0
77.23,14,7,27.38,2.54,1.428,1,0,1,6,0
98.14,10,5,3.81,4.32,1.164,1,0,1,0,0
63.95,15,0,13.08,0.09,0.958,0,0,0,4,0
14.06,13,8,28.97,12.48,0.738,0,0,2,4,0
40.13,17,7,42.75,19.38,0.93,1,0,0,4,0
30.61,12,1,3.89,5.4,1.133,1,0,0,12,0
44.93,14,0,0.65,2.17,1.433,1,1,1,9,0
50.35,15,9,23.73,2.7,1.29,1,0,1,3,0
130.92,17,3,2.75,0.02,0.697,0,0,0,4,0
31.21,18,8,2.18,12.0,1.139,0,0,0,1,0
53.17,18,3,15.52,1.15,1.129,0,0,0,5,0
187.55,13,8,13.05,3.12,1.432,1,0,1,7,0
351.6,12,8,44.38,30.98,4.665,0,0,3,11,1
36.4,15,9,4.19,0.02,0.55,1,0,0,5,0
28.65,9,0,4.92,2.37,0.954,0,0,1,3,0
26.8,21,2,0.25,0.8,0.866,1,0,1,8,0
31.85,10,4,1.41,3.02,0.686,0,0,0,7,0
11.13,8,1,9.07,1.32,0.962,0,0,0,5,0
20.25,7,3,5.55,0.48,0.976,1,0,1,4,0
46.23,15,0,1.38,5.66,1.124,0,1,1,8,0
33.24,8,8,4.79,3.88,1.261,0,0,1,6,0
46.43,18,4,16.05,1.68,0.46,0,0,0,3,0
44.25,12,2,3.24,1.81,0.798,1,0,2,5,0
22.75,19,8,7.08,11.82,1.688,0,0,0,3,0
13.92,13,2,2.85,1.91,2.053,0,0,2,4,0
169.04,13,8,7.61,11.42,0.686,0,0,2,3,0
78.71,18,9,7.58,2.54,0.855,0,0,2,5,0
39.77,6,5,9.67,1.24,2.22,1,0,0,4,0
17.94,15,5,19.68,1.8,1.058,1,0,1,3,0
25.22,11,1,0.94,2.01,0.976,1,0,1,8,0
15.18,16,3,1.75,0.35,1.293,1,0,0,3,0
31.87,11,2,2.07,0.71,1.455,0,0,0,4,0
61.73,8,0,2.71,2.27,0.911,0,0,1,4,0
39.69,18,4,2.47,4.42,0.758,0,0,2,5,0
31.2,21,5,2.33,2.9,0.547,0,0,0,6,0
29.51,15,2,54.06,10.32,0.818,0,0,1,4,0
66.98,9,0,1.67,5.76,0.716,0,0,0,7,0
18.23,17,3,15.74,5.63,2.032,0,0,1,3,0
25.56,15,2,2.88,12.82,1.574,0,0,0,7,0
661.35,2,6,39.85,12.61,15.716,0,0,8,16,1
98.1,9,8,1.8,2.93,0.739,0,0,1,6,0
32.48,9,1,6.09,7.26,1.901,0,0,2,9,0
99.14,11,3,0.74,7.74,0.743,0,0,1,4,0
34.29,14,7,0.2,9.62,0.571,1,1,0,5,0
25.05,18,3,1.11,8.31,1.043,0,0,1,5,0
26.74,11,0,14.1,2.35,1.414,0,0,0,5,0
22.94,8,1,2.6,8.53,0.685,0,1,2,3,0
343.03,7,8,6.57,0.32,0.622,1,0,0,4,0
0.71,12,7,4.44,0.86,0.75,0,0,1,7,0
14.55,18,4,2.12,0.42,1.208,0,1,0,2,0
74.54,19,3,17.57,8.1,3.501,1,0,0,6,0
130.96,12,7,18.32,6.0,1.869,1,0,2,3,0
1080.46,12,7,38.04,0.08,5.909,0,1,6,29,1
18.31,18,9,16.84,0.33,0.72,1,0,0,5,0
52.32,15,3,10.17,1.77,0.466,0,0,2,6,0
10.21,19,7,31.08,3.49,1.95,0,0,1,8,0
63.1,13,7,11.22,2.62,0.968,0,0,1,7,0
59.31,20,3,2.82,2.01,0.843,0,0,0,3,0
2.37,11,5,18.96,4.99,0.74,0,0,1,6,0
23.29,8,0,0.77,6.5,1.009,0,0,0,5,0
12.69,13,8,6.36,0.27,0.584,0,0,0,7,0
107.6,9,5,0.32,4.07,0.982,0,0,0,8,0
114.97,14,0,1.62,3.26,1.43,0,0,2,8,0
13.14,21,0,3.59,9.5,1.172,0,0,1,2,0
263.82,12,3,2.87,3.61,1.078,0,0,1,2,0
17.44,13,0,6.54,1.4,0.802,0,0,0,3,0
32.79,13,8,27.83,4.27,0.642,0,0,1,7,0
290.31,13,1,1.24,0.09,0.84,1,0,0,4,0
76.66,16,5,5.02,14.14,0.508,0,0,0,4,0
14.28,10,0,20.63,10.89,0.928,0,0,0,7,0
59.25,17,0,1.12,1.26,1.534,0,0,1,7,0
26.54,19,8,8.23,2.15,2.146,1,0,0,5,0
7.56,17,7,1.79,0.88,1.508,0,0,0,5,0
55.81,8,4,0.79,1.0,1.358,1,0,2,3,0
4.7,12,2,9.97,1.4,1.213,0,0,0,8,0
14.39,16,7,0.18,1.71,0.563,0,0,0,2,0
65.17,12,8,0.62,1.29,0.772,0,0,2,4,0
49.49,23,3,3.26,0.1,1.368,1,0,2,5,0
24.44,13,1,11.06,3.74,0.721,1,0,1,6,0
425.54,23,0,6.34,20.68,2.214,1,0,2,8,1
28.6,10,4,4.14,1.94,1.144,0,0,1,5,0
41.68,18,9,4.13,15.96,0.909,1,0,0,2,0
1.39,9,0,36.1,0.99,0.587,0,0,0,4,0
41.94,10,3,5.68,5.86,0.403,0,0,0,10,0
32.07,17,6,11.7,1.45,1.869,1,0,1,11,0
65.38,11,5,1.9,4.68,0.787,0,0,3,4,0
71.97,17,7,1.73,4.95,0.687,0,0,1,5,0
4.37,11,5,5.48,15.39,0.721,0,0,0,4,0
13.77,11,5,11.13,4.94,0.914,0,0,2,5,0
6.86,18,5,6.21,3.06,1.102,0,0,0,7,0
13.13,18,3,3.65,2.09,0.754,1,1,0,7,0
31.67,13,5,7.68,3.59,1.62,0,0,0,4,0
62.71,19,9,9.76,4.05,0.849,0,0,2,3,0
40.05,14,7,2.46,5.44,0.73,0,0,0,5,0
7.37,15,7,1.27,1.05,0.978,0,0,0,6,0
5.09,9,8,12.76,0.15,0.72,1,0,1,3,0
10.84,12,8,10.69,2.27,1.06,0,0,0,5,0
10.95,19,4,1.58,23.43,1.696,0,1,1,3,0
13.88,12,6,29.5,5.51,0.7,0,0,1,1,0
28.28,11,5,10.08,15.09,0.704,0,0,0,3,0
4.03,9,1,3.12,7.72,0.931,1,0,2,4,0
140.28,12,7,4.88,7.86,0.607,0,0,0,11,0
8.44,12,5,0.29,0.61,0.539,0,0,1,4,0
12.34,15,9,14.31,2.22,1.475,0,0,1,6,0
32.06,10,0,4.54,0.83,1.414,0,0,1,3,0
25.87,21,1,10.47,3.04,1.087,1,0,1,1,0
19.34,14,5,11.32,2.91,1.385,1,0,1,10,0
15.81,14,3,2.11,0.66,1.161,0,1,0,6,0
47.88,15,5,2.97,1.26,0.852,0,0,2,3,0
15.63,19,3,5.18,8.95,1.388,1,0,0,6,0
52.28,21,3,100.53,13.99,3.721,0,0,2,16,1
23.89,12,3,0.7,0.46,0.68,0,0,2,5,0
439.65,12,2,0.75,4.14,1.28,1,0,1,7,0
18.59,14,5,4.6,3.47,1.252,0,0,0,5,0
6.58,1,3,14.07,1.03,0.848,0,0,1,7,0
38.18,12,8,0.18,0.37,0.766,0,0,1,3,0
93.26,12,6,23.28,0.02,0.749,0,0,2,5,0
17.57,13,1,6.24,3.56,0.768,1,0,1,3,0
68.14,13,0,0.99,2.67,1.067,0,0,1,5,0
376.23,3,2,20.56,88.58,12.656,1,0,4,8,1
3.93,16,5,5.0,5.13,1.211,0,0,1,6,0
61.9,8,9,0.87,8.56,0.636,0,0,2,7,0
5.46,0,1,11.51,1.03,1.223,0,0,0,1,0
191.48,10,0,9.07,22.49,1.012,0,0,0,5,0
5.43,12,4,1.19,7.89,0.584,0,0,2,2,0
187.01,12,4,13.04,7.3,0.902,0,0,0,7,0
22.8,8,9,2.6,11.04,0.855,1,0,1,3,0
31.95,16,7,1.62,6.91,0.949,1,0,0,3,0
22.3,12,2,4.42,26.54,0.859,0,0,3,5,0
54.69,15,2,3.56,2.32,1.228,0,0,0,5,0
3.96,10,0,3.59,10.97,1.012,0,0,2,4,0
10.52,8,5,4.61,6.46,0.822,0,0,1,7,0
27.02,20,0,3.66,0.15,1.181,0,0,0,5,0
11.88,9,4,3.8,0.88,0.707,0,0,1,3,0
22.38,14,3,2.04,0.09,1.407,0,0,0,5,0
82.49,10,4,5.75,0.1,0.886,1,0,2,9,0
110.16,13,4,7.34,4.72,1.283,1,0,1,3,0
59.83,8,1,13.98,3.24,0.686,0,0,0,3,0
108.92,15,3,10.25,3.48,0.765,0,0,0,6,0
180.93,6,3,16.31,22.28,2.686,0,1,3,10,1
6.65,15,8,20.88,10.92,0.957,0,1,0,4,0
14.22,12,8,10.43,14.01,0.959,0,0,1,4,0
15.65,21,4,11.69,2.58,1.315,0,0,0,2,0
89.84,15,0,0.82,0.15,0.967,0,0,2,5,0
49.81,9,5,6.05,0.88,1.36,0,0,1,9,0
14.83,11,4,4.92,0.23,0.939,0,0,0,6,0
79.63,10,1,19.82,4.24,1.423,0,0,2,6,0
10.97,13,9,0.47,0.63,0.965,0,0,0,2,0
6.1,6,2,0.24,3.12,0.719,0,0,0,3,0
6.99,11,4,11.43,3.7,0.883,0,0,1,8,0
55.46,18,6,7.09,9.19,0.669,0,0,0,6,0
6.64,15,4,0.74,7.19,0.672,0,0,1,2,0
60.96,19,6,0.81,5.11,0.562,1,0,0,4,0
163.75,8,2,11.71,2.21,2.018,0,0,3,7,0
82.01,21,3,5.61,4.71,1.306,0,1,1,7,0
72.62,14,3,0.32,2.72,1.809,0,0,0,3,0
68.11,17,2,18.55,7.38,1.786,0,0,0,7,0
31.48,14,5,9.91,4.02,0.933,0,0,1,10,0
113.21,18,7,2.45,1.33,0.816,1,0,0,5,0
84.44,8,1,8.16,8.84,1.429,1,0,1,0,0
66.36,10,1,4.81,5.01,0.668,0,0,1,3,0
83.35,14,7,14.63,8.45,2.44,1,0,1,7,0
11.41,11,8,2.08,2.01,1.35,1,0,0,3,0
12.33,9,9,6.51,28.08,0.937,0,0,1,6,0
35.76,21,5,2.9,3.01,1.356,0,0,0,6,0
25.85,21,9,9.38,1.78,1.025,0,1,0,2,0
162.31,14,3,26.23,13.16,1.089,0,1,0,3,0
133.08,11,8,3.58,1.15,0.709,0,0,0,5,0
6.02,19,1,5.71,6.54,1.14,1,0,0,3,0
