user_id,company_id,plan_tier,signup_date,industry,daily_logins,features_used,session_duration_min,actions_per_session,last_active_date,days_since_last_login,monthly_active_days,support_tickets,nps_score,is_churned
USR-02408,CMP-0468,Pro,2024-02-21,Finance,17.0,17,27.1,17.6,2025-09-18,13,21,2,5,0
USR-02409,CMP-0454,Free,2025-01-18,Education,3.5,5,7.0,6.6,2025-09-25,6,10,6,4,0
USR-02410,CMP-0268,Free,2024-08-31,Logistics,3.2,5,6.4,9.7,2025-09-25,6,6,4,1,0
USR-02411,CMP-0386,Pro,2024-05-12,Media,16.4,14,22.0,16.7,2025-09-22,9,19,1,7,0
USR-02412,CMP-0387,Free,2025-03-13,Logistics,0.6,4,6.0,8.0,2025-09-27,4,2,2,0,0
USR-02413,CMP-0259,Free,2024-05-30,E-commerce,4.1,1,4.1,1.0,2025-09-30,1,13,6,5,0
USR-02414,CMP-0283,Pro,2024-07-12,Technology,10.0,17,3.0,17.0,2025-09-29,2,14,2,5,0
USR-02415,CMP-0040,Free,2024-02-15,Media,0.8,12,1.0,12.3,2025-09-25,6,3,7,5,1
USR-02416,CMP-0486,Free,2024-07-12,E-commerce,7.7,1,3.0,4.3,2025-10-01,0,15,1,2,0
USR-02417,CMP-0220,Pro,2024-05-07,Education,18.7,10,35.6,8.7,2025-09-27,4,20,3,10,0
USR-02418,CMP-0129,Enterprise,2024-01-11,Education,17.1,10,39.2,7.0,2025-09-27,4,24,2,8,0
USR-02419,CMP-0520,Free,2024-08-01,Finance,1.2,1,9.1,5.2,2025-09-21,10,6,2,3,0
USR-02420,CMP-0260,Pro,2025-02-28,Manufacturing,10.9,13,19.4,12.3,2025-10-01,0,14,2,6,0
USR-02421,CMP-0366,Free,2024-02-29,Finance,4.1,2,14.4,6.3,2025-09-23,8,13,1,9,0
USR-02422,CMP-0544,Pro,2025-03-08,Healthcare,8.7,14,23.0,12.2,2025-09-23,8,17,0,5,0
USR-02423,CMP-0524,Enterprise,2024-08-28,Logistics,23.2,20,39.0,23.2,2025-10-01,0,27,1,6,0
USR-02424,CMP-0016,Pro,2024-02-24,Consulting,11.6,6,18.9,10.8,2025-10-01,0,18,2,4,0
USR-02425,CMP-0129,Enterprise,2024-07-08,Education,13.8,25,22.6,23.9,2025-09-30,1,17,0,6,0
USR-02426,CMP-0575,Free,2023-11-11,Consulting,6.9,1,6.4,3.2,2025-09-28,3,11,4,9,0
USR-02427,CMP-0109,Free,2024-06-23,Technology,1.3,3,22.6,8.0,2025-08-24,38,3,3,4,1
USR-02428,CMP-0533,Enterprise,2024-01-07,Marketing,15.4,21,17.4,21.0,2025-09-29,2,23,0,7,0
USR-02429,CMP-0269,Free,2024-05-23,Media,1.2,1,13.6,4.5,2025-09-27,4,7,4,6,0
USR-02430,CMP-0162,Free,2024-06-12,Technology,2.1,5,7.0,10.1,2025-09-14,17,3,2,5,0
USR-02431,CMP-0260,Pro,2024-05-02,Education,14.6,15,26.1,19.3,2025-09-28,3,20,2,8,0
USR-02432,CMP-0102,Enterprise,2024-06-02,E-commerce,19.2,21,37.7,16.0,2025-10-01,0,23,4,9,0
USR-02433,CMP-0506,Enterprise,2024-02-02,Logistics,17.5,17,23.2,13.4,2025-10-01,0,25,0,8,0
USR-02434,CMP-0571,Free,2024-04-19,Consulting,7.8,1,24.2,1.5,2025-09-17,14,6,0,4,0
USR-02435,CMP-0247,Enterprise,2023-11-11,Finance,13.9,19,37.9,13.7,2025-10-01,0,23,0,9,0
USR-02436,CMP-0537,Free,2023-10-28,Marketing,12.0,1,4.7,3.6,2025-09-27,4,18,1,3,1
USR-02437,CMP-0131,Free,2023-11-30,Manufacturing,8.8,2,1.0,6.4,2025-09-28,3,25,0,3,0
USR-02438,CMP-0353,Pro,2025-03-27,Technology,15.0,4,31.1,6.1,2025-09-30,1,25,1,6,0
USR-02439,CMP-0196,Free,2023-11-25,Manufacturing,0.9,2,6.3,3.0,2025-09-15,16,3,3,8,1
USR-02440,CMP-0382,Free,2024-01-21,Consulting,10.2,7,13.9,12.0,2025-09-07,24,11,5,3,0
USR-02441,CMP-0227,Pro,2024-12-18,Consulting,10.1,3,11.9,5.8,2025-09-23,8,17,0,5,0
USR-02442,CMP-0476,Free,2024-08-03,Media,5.3,1,26.8,4.8,2025-09-17,14,10,2,5,1
USR-02443,CMP-0477,Free,2024-07-24,E-commerce,5.3,2,17.2,8.1,2025-08-28,34,12,1,5,0
USR-02444,CMP-0265,Free,2025-03-03,E-commerce,0.5,2,10.2,4.2,2025-10-01,0,2,2,4,0
USR-02445,CMP-0372,Pro,2025-03-13,Healthcare,11.0,13,16.6,19.6,2025-09-30,1,16,2,7,0
USR-02446,CMP-0486,Pro,2025-02-15,Finance,17.8,9,24.0,8.9,2025-09-28,3,23,1,6,0
USR-02447,CMP-0434,Enterprise,2023-12-30,Education,22.5,19,26.6,24.2,2025-09-30,1,29,1,9,0
USR-02448,CMP-0211,Pro,2024-05-04,Education,7.3,9,36.3,7.3,2025-09-28,3,10,2,7,0
USR-02449,CMP-0572,Pro,2024-04-12,Consulting,7.8,6,18.9,9.4,2025-09-30,1,13,1,9,0
USR-02450,CMP-0377,Enterprise,2024-12-04,Technology,14.5,12,43.0,10.7,2025-10-01,0,14,0,6,0
USR-02451,CMP-0395,Free,2024-01-17,Logistics,4.3,6,1.4,11.2,2025-09-22,9,11,1,5,1
USR-02452,CMP-0450,Free,2024-04-11,Education,2.0,1,7.0,2.4,2025-08-26,36,3,1,0,1
USR-02453,CMP-0364,Enterprise,2024-04-24,Education,15.0,11,45.8,12.7,2025-09-30,1,17,0,10,0
USR-02454,CMP-0457,Free,2024-09-24,Technology,8.6,2,15.2,2.6,2025-10-01,0,18,6,10,1
USR-02455,CMP-0226,Enterprise,2024-02-14,Finance,17.3,12,39.2,15.4,2025-09-28,3,22,2,7,0
USR-02456,CMP-0131,Pro,2024-03-24,Marketing,5.3,14,19.4,12.2,2025-09-29,2,8,2,7,0
USR-02457,CMP-0588,Enterprise,2023-12-29,E-commerce,17.9,19,19.6,23.3,2025-10-01,0,24,1,8,0
USR-02458,CMP-0476,Pro,2024-11-10,Media,10.4,19,29.7,15.2,2025-09-29,2,18,0,4,0
USR-02459,CMP-0277,Pro,2023-12-14,Media,11.7,17,29.3,12.6,2025-09-22,9,9,0,9,0
USR-02460,CMP-0156,Free,2024-02-22,Media,0.5,1,27.2,6.7,2025-09-08,23,2,4,4,0
USR-02461,CMP-0218,Pro,2024-06-23,Technology,19.4,11,27.7,10.0,2025-09-25,6,24,0,2,0
USR-02462,CMP-0190,Pro,2024-12-15,Media,19.3,12,33.5,12.6,2025-09-29,2,25,3,5,0
USR-02463,CMP-0417,Enterprise,2025-02-14,Consulting,20.6,21,24.7,18.8,2025-09-30,1,24,1,5,0
USR-02464,CMP-0546,Free,2025-03-22,Healthcare,1.1,3,9.2,1.5,2025-09-30,1,3,0,5,1
USR-02465,CMP-0041,Free,2024-11-22,Technology,4.2,8,7.4,9.2,2025-08-25,37,12,4,5,0
USR-02466,CMP-0307,Free,2024-04-27,Technology,8.4,6,22.1,11.6,2025-09-17,14,11,0,8,1
USR-02467,CMP-0338,Pro,2024-06-23,E-commerce,15.4,17,11.5,19.6,2025-10-01,0,23,2,10,0
USR-02468,CMP-0314,Enterprise,2024-05-26,Media,21.0,20,36.6,19.7,2025-09-28,3,26,1,10,0
USR-02469,CMP-0075,Free,2024-06-12,Manufacturing,10.6,2,23.8,7.9,2025-09-23,8,20,1,2,0
USR-02470,CMP-0279,Pro,2024-10-23,Marketing,11.3,9,19.4,7.0,2025-09-06,25,22,2,8,0
USR-02471,CMP-0176,Free,2023-11-25,Healthcare,4.2,1,16.9,2.8,2025-09-08,23,9,1,7,0
USR-02472,CMP-0273,Pro,2025-03-20,Technology,15.2,12,39.4,13.8,2025-09-30,1,23,3,5,0
USR-02473,CMP-0289,Enterprise,2024-04-26,Healthcare,21.3,19,56.0,17.8,2025-09-28,3,30,1,8,0
USR-02474,CMP-0272,Free,2025-01-17,Technology,25.0,1,1.0,3.1,2025-09-22,9,25,5,6,1
USR-02475,CMP-0066,Pro,2024-04-24,Finance,16.9,9,7.9,6.6,2025-09-30,1,21,2,6,0
USR-02476,CMP-0483,Enterprise,2025-01-23,E-commerce,13.1,20,25.4,12.8,2025-09-28,3,25,1,9,0
USR-02477,CMP-0248,Enterprise,2024-07-09,Consulting,13.5,11,31.4,14.3,2025-09-29,2,10,3,8,1
USR-02478,CMP-0156,Pro,2024-06-22,Finance,15.6,17,20.3,17.3,2025-10-01,0,14,0,6,0
USR-02479,CMP-0047,Pro,2025-01-29,Logistics,7.2,13,37.6,16.1,2025-09-24,7,13,2,4,0
USR-02480,CMP-0454,Free,2025-01-27,Media,0.4,2,3.6,3.3,2025-09-17,14,0,2,8,0
USR-02481,CMP-0201,Pro,2024-09-24,Logistics,16.3,19,10.3,16.1,2025-09-30,1,27,2,7,0
USR-02482,CMP-0124,Enterprise,2025-02-09,Marketing,23.4,18,33.4,17.4,2025-09-30,1,24,0,8,0
USR-02483,CMP-0001,Pro,2024-03-22,Manufacturing,7.8,21,22.3,22.4,2025-09-25,6,10,1,5,0
USR-02484,CMP-0191,Free,2024-10-19,Consulting,5.0,9,9.6,9.5,2025-09-29,2,15,0,7,0
USR-02485,CMP-0579,Free,2024-02-21,Finance,7.2,2,3.6,7.0,2025-09-05,26,7,6,2,0
USR-02486,CMP-0516,Free,2023-11-14,Healthcare,10.5,1,34.0,1.0,2025-10-01,0,23,1,0,1
USR-02487,CMP-0442,Free,2023-10-16,Healthcare,9.6,1,3.3,3.3,2025-09-30,1,16,3,3,0
USR-02488,CMP-0143,Free,2024-12-24,Marketing,16.7,3,8.9,5.2,2025-09-30,1,25,2,6,1
USR-02489,CMP-0191,Pro,2024-02-08,Technology,7.8,11,30.9,15.5,2025-09-26,5,11,1,7,1
USR-02490,CMP-0533,Free,2023-12-14,Healthcare,4.4,1,45.0,4.4,2025-09-18,13,8,0,5,0
USR-02491,CMP-0227,Free,2024-12-06,Media,12.0,2,21.3,9.8,2025-09-24,7,12,3,5,0
USR-02492,CMP-0313,Pro,2024-06-18,Manufacturing,19.1,12,24.1,8.6,2025-09-29,2,26,1,7,0
USR-02493,CMP-0302,Free,2023-12-04,E-commerce,0.7,1,12.1,4.2,2025-09-08,23,6,2,10,0
USR-02494,CMP-0460,Free,2024-10-26,Media,2.5,6,2.3,8.3,2025-10-01,0,6,4,6,0
USR-02495,CMP-0401,Free,2025-01-17,Manufacturing,1.6,1,5.2,5.7,2025-09-27,4,7,2,4,0
USR-02496,CMP-0551,Free,2025-02-26,Marketing,1.7,5,4.1,4.6,2025-10-01,0,1,3,5,1
USR-02497,CMP-0393,Pro,2024-03-07,Media,11.4,17,22.2,21.7,2025-10-01,0,23,2,6,0
USR-02498,CMP-0207,Free,2024-01-20,E-commerce,0.7,3,4.2,5.4,2025-09-25,6,8,1,5,1
USR-02499,CMP-0210,Pro,2023-10-13,E-commerce,7.4,15,25.8,11.7,2025-09-30,1,4,2,5,0
USR-02500,CMP-0115,Enterprise,2023-12-30,Education,15.3,22,49.8,20.6,2025-10-01,0,27,0,9,0
USR-02501,CMP-0251,Pro,2024-06-15,Technology,4.4,9,17.5,9.3,2025-09-19,12,14,0,7,0
USR-02502,CMP-0219,Pro,2024-03-01,Marketing,14.7,15,27.0,23.3,2025-09-30,1,19,2,5,0
USR-02503,CMP-0407,Enterprise,2025-01-03,Media,17.6,25,19.8,26.1,2025-09-27,4,23,2,9,1
USR-02504,CMP-0443,Pro,2025-03-30,Consulting,3.5,9,23.4,10.3,2025-09-24,7,3,2,3,0
USR-02505,CMP-0354,Free,2024-07-08,Consulting,5.3,2,3.0,4.3,2025-09-26,5,10,4,10,1
USR-02506,CMP-0558,Free,2024-12-27,Marketing,0.6,4,9.4,9.1,2025-09-20,11,2,0,10,0
USR-02507,CMP-0550,Enterprise,2023-10-27,Media,15.3,14,33.0,17.2,2025-09-30,1,20,1,10,0
USR-02508,CMP-0142,Free,2024-09-23,Finance,18.2,6,7.2,1.0,2025-09-30,1,26,4,4,0
USR-02509,CMP-0501,Free,2024-10-30,Finance,2.5,5,6.3,8.9,2025-08-29,33,0,3,6,0
USR-02510,CMP-0547,Pro,2024-12-11,Technology,8.5,13,27.7,13.5,2025-09-26,5,12,4,5,0
USR-02511,CMP-0542,Enterprise,2024-03-05,Media,10.8,14,38.5,10.3,2025-09-25,6,17,2,8,0
USR-02512,CMP-0507,Free,2023-10-31,E-commerce,3.4,1,3.3,6.4,2025-09-07,24,7,1,5,0
USR-02513,CMP-0596,Pro,2024-09-03,Healthcare,14.8,13,27.7,20.1,2025-10-01,0,9,3,6,0
USR-02514,CMP-0281,Free,2023-10-20,Consulting,0.4,1,5.9,5.5,2025-09-28,3,1,2,4,1
USR-02515,CMP-0424,Pro,2025-03-21,Media,11.8,8,26.3,12.7,2025-09-30,1,13,2,7,0
USR-02516,CMP-0270,Free,2024-02-11,Media,2.5,6,1.9,13.2,2025-09-07,24,1,3,10,0
USR-02517,CMP-0154,Free,2024-04-02,Healthcare,0.7,4,1.0,3.7,2025-09-04,27,0,2,8,0
USR-02518,CMP-0083,Enterprise,2024-09-04,Healthcare,15.4,14,34.2,8.6,2025-09-29,2,27,1,8,0
USR-02519,CMP-0426,Pro,2025-03-31,Manufacturing,20.1,6,22.3,9.8,2025-10-01,0,24,1,6,0
USR-02520,CMP-0275,Pro,2024-08-17,Education,5.2,13,30.7,12.7,2025-09-30,1,12,3,8,0
USR-02521,CMP-0284,Pro,2024-09-16,Technology,20.5,7,28.1,4.5,2025-09-20,11,21,0,5,0
USR-02522,CMP-0173,Free,2024-02-28,Consulting,0.7,1,1.0,3.6,2025-08-25,37,0,2,4,1
USR-02523,CMP-0327,Pro,2024-11-07,Healthcare,10.7,14,37.4,16.4,2025-09-30,1,11,3,3,0
USR-02524,CMP-0063,Free,2023-11-30,Finance,3.6,1,9.1,3.4,2025-10-01,0,5,8,5,0
USR-02525,CMP-0073,Free,2024-08-22,Marketing,1.6,1,1.0,1.4,2025-09-26,5,11,2,5,1
USR-02526,CMP-0375,Free,2024-10-18,Finance,0.9,4,3.9,5.5,2025-10-01,0,2,4,4,1
USR-02527,CMP-0508,Pro,2024-11-04,Manufacturing,6.8,15,20.5,14.9,2025-09-19,12,13,1,7,0
USR-02528,CMP-0398,Enterprise,2024-08-24,Manufacturing,17.0,15,39.2,9.2,2025-09-29,2,29,2,8,0
USR-02529,CMP-0120,Enterprise,2023-11-18,Healthcare,16.0,16,45.2,15.4,2025-09-28,3,23,2,7,0
USR-02530,CMP-0437,Pro,2023-10-03,Manufacturing,21.3,3,10.3,1.4,2025-09-28,3,24,1,8,0
USR-02531,CMP-0465,Free,2025-02-20,E-commerce,3.8,13,14.3,15.4,2025-09-26,5,5,4,5,0
USR-02532,CMP-0286,Pro,2023-11-18,Logistics,13.2,15,30.3,10.3,2025-09-30,1,11,2,4,0
USR-02533,CMP-0265,Enterprise,2024-08-07,Media,18.2,14,35.0,17.2,2025-09-27,4,25,0,5,0
USR-02534,CMP-0320,Free,2024-04-19,Media,0.5,5,1.0,5.8,2025-09-15,16,1,4,9,1
USR-02535,CMP-0376,Enterprise,2025-03-13,Healthcare,21.4,18,32.6,15.8,2025-09-30,1,22,1,8,0
USR-02536,CMP-0089,Free,2025-02-21,Manufacturing,0.4,1,17.9,4.7,2025-09-26,5,3,2,5,1
USR-02537,CMP-0203,Enterprise,2023-12-26,Marketing,16.0,11,44.3,9.2,2025-10-01,0,26,0,7,0
USR-02538,CMP-0334,Enterprise,2025-02-24,E-commerce,18.3,20,25.2,19.8,2025-10-01,0,21,0,9,0
USR-02539,CMP-0222,Enterprise,2024-06-06,Technology,23.3,23,40.2,19.2,2025-09-29,2,22,0,8,0
USR-02540,CMP-0041,Free,2024-10-12,Manufacturing,2.6,2,25.0,2.9,2025-09-21,10,0,1,9,1
USR-02541,CMP-0068,Free,2023-10-21,E-commerce,1.9,6,2.8,9.0,2025-09-24,7,0,2,5,0
USR-02542,CMP-0514,Free,2023-12-31,Education,1.8,1,2.8,1.0,2025-09-07,24,1,4,0,0
USR-02543,CMP-0598,Free,2024-09-24,Technology,1.8,5,16.8,3.2,2025-09-22,9,0,1,8,0
USR-02544,CMP-0127,Free,2024-08-04,Media,10.8,8,1.1,10.1,2025-09-25,6,20,1,6,0
USR-02545,CMP-0255,Pro,2024-06-29,Education,16.6,13,22.2,13.3,2025-09-30,1,22,0,5,0
USR-02546,CMP-0016,Pro,2025-02-28,Healthcare,18.1,13,9.7,13.9,2025-09-19,12,30,1,6,0
USR-02547,CMP-0477,Pro,2023-10-13,Consulting,8.8,13,19.8,14.4,2025-09-25,6,14,0,6,0
USR-02548,CMP-0062,Pro,2024-11-02,Healthcare,16.0,11,24.0,12.0,2025-10-01,0,25,3,4,0
USR-02549,CMP-0432,Free,2025-03-13,Marketing,4.8,1,7.9,5.6,2025-09-17,14,9,5,7,1
USR-02550,CMP-0268,Enterprise,2025-01-04,E-commerce,25.4,13,42.3,13.7,2025-09-30,1,25,0,7,0
USR-02551,CMP-0035,Free,2024-03-11,Consulting,1.8,15,27.4,9.0,2025-09-08,23,1,2,3,1
USR-02552,CMP-0576,Pro,2024-04-11,Technology,11.0,13,25.4,8.2,2025-09-14,17,24,0,10,0
USR-02553,CMP-0494,Pro,2023-10-03,Technology,16.2,16,27.0,21.6,2025-09-25,6,28,1,4,0
USR-02554,CMP-0562,Enterprise,2024-08-20,Education,19.6,21,46.6,19.8,2025-09-28,3,26,2,7,0
USR-02555,CMP-0469,Free,2024-09-15,Marketing,2.6,1,5.7,6.7,2025-10-01,0,12,0,0,1
USR-02556,CMP-0325,Pro,2024-04-20,Media,12.1,15,24.7,14.0,2025-09-26,5,27,3,9,0
USR-02557,CMP-0304,Pro,2025-02-26,Manufacturing,8.2,14,17.0,14.0,2025-09-22,9,3,1,6,0
USR-02558,CMP-0276,Free,2023-11-22,Manufacturing,2.1,4,45.0,4.8,2025-09-22,9,1,2,7,1
USR-02559,CMP-0201,Pro,2025-02-21,Consulting,13.7,11,41.4,19.2,2025-09-25,6,20,2,5,0
USR-02560,CMP-0445,Enterprise,2023-11-05,Marketing,18.7,10,34.2,11.8,2025-09-25,6,25,2,5,0
USR-02561,CMP-0324,Enterprise,2025-01-27,Marketing,3.1,17,46.2,15.0,2025-10-01,0,6,1,6,0
USR-02562,CMP-0035,Free,2024-12-03,Technology,5.3,1,8.2,1.0,2025-09-30,1,11,5,8,0
USR-02563,CMP-0482,Free,2024-05-04,Media,0.5,1,2.5,9.7,2025-09-15,16,0,1,6,0
USR-02564,CMP-0480,Free,2024-11-03,E-commerce,1.5,1,28.5,3.3,2025-09-07,24,7,4,1,0
USR-02565,CMP-0065,Free,2024-10-25,Media,12.6,1,11.9,6.0,2025-09-05,26,8,3,0,1
USR-02566,CMP-0008,Free,2024-09-03,Finance,5.5,1,2.7,6.4,2025-09-17,14,6,1,4,0
USR-02567,CMP-0301,Free,2024-03-25,Marketing,0.1,10,3.9,9.6,2025-09-06,25,3,3,8,1
USR-02568,CMP-0343,Enterprise,2024-01-18,Healthcare,11.7,14,44.6,16.2,2025-09-28,3,21,2,6,0
USR-02569,CMP-0431,Enterprise,2024-02-07,Logistics,21.2,8,30.2,7.6,2025-10-01,0,28,0,9,0
USR-02570,CMP-0424,Free,2023-10-15,Marketing,7.2,3,1.0,2.4,2025-09-11,20,13,0,5,0
USR-02571,CMP-0332,Free,2024-08-18,Consulting,9.2,3,3.3,8.9,2025-09-29,2,20,2,9,0
USR-02572,CMP-0438,Pro,2025-02-05,Healthcare,6.9,14,21.2,13.7,2025-09-30,1,8,3,5,1
USR-02573,CMP-0588,Free,2024-12-30,Consulting,1.7,10,9.9,12.6,2025-09-24,7,2,1,5,0
USR-02574,CMP-0174,Pro,2024-07-17,Education,12.5,9,36.5,11.4,2025-09-29,2,19,3,5,0
USR-02575,CMP-0559,Pro,2024-04-16,Logistics,15.7,8,31.1,11.3,2025-09-29,2,20,2,8,0
USR-02576,CMP-0527,Enterprise,2024-05-28,Logistics,22.0,17,32.2,11.9,2025-10-01,0,24,0,8,0
USR-02577,CMP-0026,Pro,2024-11-20,Technology,20.2,12,15.7,10.8,2025-09-29,2,22,1,3,0
USR-02578,CMP-0406,Pro,2023-12-19,Marketing,10.2,13,30.9,12.4,2025-10-01,0,14,1,8,0
USR-02579,CMP-0232,Pro,2024-01-31,Technology,9.3,11,26.0,9.3,2025-09-27,4,16,2,4,0
USR-02580,CMP-0533,Free,2023-10-16,Manufacturing,8.4,15,14.0,16.3,2025-09-11,20,19,6,3,1
USR-02581,CMP-0550,Pro,2024-11-10,Consulting,17.4,10,26.3,14.6,2025-09-18,13,27,1,8,0
USR-02582,CMP-0505,Pro,2023-10-29,Finance,13.9,12,30.2,16.6,2025-09-19,12,15,1,4,0
USR-02583,CMP-0179,Free,2025-01-08,Finance,3.6,1,13.3,2.8,2025-09-24,7,14,3,4,1
USR-02584,CMP-0132,Free,2024-12-17,Manufacturing,2.4,2,3.2,5.5,2025-09-13,18,2,3,7,1
USR-02585,CMP-0455,Free,2024-02-07,Education,12.7,2,45.0,5.9,2025-09-27,4,14,3,6,1
USR-02586,CMP-0348,Enterprise,2024-04-25,Finance,20.8,13,29.7,15.3,2025-10-01,0,19,3,8,0
USR-02587,CMP-0540,Free,2024-07-13,Consulting,0.7,10,3.4,8.4,2025-09-16,15,3,1,7,1
USR-02588,CMP-0406,Free,2023-11-28,Finance,4.3,3,37.0,10.9,2025-09-17,14,15,3,8,1
USR-02589,CMP-0076,Free,2024-05-07,Manufacturing,11.0,4,44.5,9.0,2025-09-09,22,17,3,2,0
USR-02590,CMP-0579,Pro,2024-02-17,Healthcare,9.8,20,17.3,21.9,2025-09-25,6,17,4,7,0
USR-02591,CMP-0492,Free,2024-09-26,Technology,3.2,9,15.8,13.8,2025-09-29,2,13,4,7,0
USR-02592,CMP-0194,Enterprise,2024-11-14,E-commerce,21.8,16,38.6,17.4,2025-09-26,5,27,0,9,0
USR-02593,CMP-0162,Enterprise,2025-01-22,Consulting,21.1,15,57.9,11.9,2025-09-29,2,29,1,7,0
USR-02594,CMP-0347,Pro,2024-10-20,Technology,13.4,3,20.8,5.0,2025-09-20,11,16,0,6,0
USR-02595,CMP-0361,Pro,2024-10-19,Logistics,12.8,12,24.9,7.6,2025-09-21,10,18,1,8,0
USR-02596,CMP-0584,Free,2024-07-20,Media,3.0,2,4.1,5.8,2025-09-27,4,0,5,6,0
USR-02597,CMP-0087,Free,2024-01-22,Finance,1.0,15,19.3,14.5,2025-09-30,1,0,1,8,0
USR-02598,CMP-0262,Enterprise,2024-12-15,Finance,18.9,18,43.0,17.3,2025-10-01,0,24,1,8,1
USR-02599,CMP-0214,Free,2023-10-22,Education,1.0,1,4.1,7.4,2025-09-30,1,0,7,4,1
USR-02600,CMP-0573,Free,2024-06-19,Technology,0.2,1,12.6,2.4,2025-09-28,3,7,4,1,1
USR-02601,CMP-0262,Pro,2023-11-12,Media,6.4,7,22.1,7.8,2025-09-27,4,5,0,6,0
USR-02602,CMP-0283,Free,2024-10-12,Finance,0.2,2,6.6,4.7,2025-08-29,33,3,3,2,1
USR-02603,CMP-0467,Enterprise,2024-06-07,Logistics,19.6,17,35.8,11.1,2025-09-25,6,23,1,5,0
USR-02604,CMP-0380,Free,2024-10-02,Education,2.2,1,34.1,3.0,2025-09-14,17,3,0,3,0
USR-02605,CMP-0362,Enterprise,2024-05-01,Technology,23.9,20,58.4,11.5,2025-10-01,0,24,2,9,0
USR-02606,CMP-0449,Pro,2023-11-12,Education,12.3,7,13.4,6.8,2025-09-29,2,19,5,6,0
USR-02607,CMP-0441,Pro,2024-05-30,Technology,13.0,10,28.7,13.6,2025-09-23,8,15,0,7,0
USR-02608,CMP-0093,Free,2023-11-15,Marketing,1.0,1,24.0,5.1,2025-09-30,1,6,4,7,1
USR-02609,CMP-0424,Pro,2024-04-24,Marketing,17.6,9,14.8,8.4,2025-09-20,11,21,1,6,0
USR-02610,CMP-0142,Enterprise,2025-01-14,Manufacturing,21.8,18,20.6,17.5,2025-09-24,7,25,3,6,0
USR-02611,CMP-0291,Pro,2024-03-27,Consulting,17.4,21,14.1,16.6,2025-09-28,3,22,1,6,0
USR-02612,CMP-0432,Free,2024-10-31,Education,0.8,2,25.3,4.6,2025-09-14,17,1,1,7,1
USR-02613,CMP-0049,Pro,2024-01-29,Manufacturing,10.9,9,15.0,19.0,2025-09-30,1,23,1,6,0
USR-02614,CMP-0302,Pro,2023-11-22,Education,9.6,17,19.0,22.1,2025-09-23,8,22,3,1,1
USR-02615,CMP-0190,Pro,2024-11-09,Finance,10.7,9,24.5,10.4,2025-10-01,0,17,0,6,0
USR-02616,CMP-0136,Enterprise,2023-12-11,E-commerce,14.7,16,37.0,16.3,2025-10-01,0,20,1,8,0
USR-02617,CMP-0555,Free,2024-01-26,Education,12.5,1,1.0,1.0,2025-09-14,17,16,2,5,1
USR-02618,CMP-0404,Pro,2023-11-03,Finance,8.3,3,23.0,3.0,2025-09-23,8,13,0,4,0
USR-02619,CMP-0341,Pro,2025-01-26,Media,11.3,15,23.5,16.1,2025-09-24,7,20,2,5,0
USR-02620,CMP-0318,Pro,2024-10-01,Marketing,8.1,10,32.3,9.4,2025-09-27,4,13,1,3,0
USR-02621,CMP-0363,Enterprise,2024-09-13,Manufacturing,22.7,14,34.1,16.9,2025-09-28,3,23,0,8,0
USR-02622,CMP-0382,Enterprise,2025-03-23,E-commerce,18.4,19,55.8,22.9,2025-09-27,4,21,0,8,0
USR-02623,CMP-0233,Pro,2024-07-05,Logistics,11.1,15,12.6,16.0,2025-09-08,23,13,0,6,0
USR-02624,CMP-0344,Free,2024-06-11,Marketing,5.2,4,17.3,6.5,2025-09-01,30,13,3,4,1
USR-02625,CMP-0549,Free,2025-02-13,Manufacturing,2.2,1,3.8,1.0,2025-09-09,22,12,3,2,1
USR-02626,CMP-0553,Pro,2023-11-22,E-commerce,8.3,12,20.8,14.8,2025-09-23,8,23,2,7,0
USR-02627,CMP-0529,Enterprise,2024-04-01,Logistics,20.8,16,12.6,12.4,2025-09-29,2,27,2,5,0
USR-02628,CMP-0571,Free,2024-04-13,Healthcare,13.6,2,14.8,3.3,2025-09-30,1,23,2,7,0
USR-02629,CMP-0183,Free,2025-04-02,Finance,0.2,2,6.6,7.5,2025-09-29,2,4,2,6,0
USR-02630,CMP-0041,Free,2024-07-25,Healthcare,7.3,7,15.6,11.7,2025-09-07,24,8,3,8,0
USR-02631,CMP-0551,Enterprise,2023-12-17,Finance,9.9,20,20.6,17.6,2025-09-27,4,21,2,8,0
USR-02632,CMP-0397,Free,2023-11-16,Technology,6.4,10,1.0,9.8,2025-09-18,13,14,2,4,0
USR-02633,CMP-0494,Pro,2024-07-23,Consulting,12.6,12,23.8,10.5,2025-09-27,4,13,1,7,0
USR-02634,CMP-0333,Pro,2024-11-06,E-commerce,20.0,5,11.2,3.4,2025-10-01,0,25,0,8,0
USR-02635,CMP-0127,Enterprise,2023-12-04,Healthcare,19.1,25,23.0,21.1,2025-09-30,1,24,0,6,0
USR-02636,CMP-0558,Pro,2024-06-30,Consulting,4.9,10,35.4,6.2,2025-09-28,3,2,1,6,0
USR-02637,CMP-0557,Pro,2025-02-05,E-commerce,13.8,14,17.0,16.2,2025-09-27,4,19,1,7,0
USR-02638,CMP-0001,Free,2024-01-15,Manufacturing,7.8,1,9.9,5.0,2025-08-25,37,7,0,6,0
USR-02639,CMP-0168,Pro,2024-12-13,Technology,13.2,11,14.5,13.5,2025-10-01,0,23,2,6,0
