user_id,item_id,rating,timestamp
435,6,4,2024-12-01 08:00:00
370,67,3,2024-12-01 09:00:00
246,62,1,2024-12-01 10:00:00
402,133,4,2024-12-01 11:00:00
110,137,4,2024-12-01 12:00:00
254,28,3,2024-12-01 13:00:00
88,38,2,2024-12-01 14:00:00
72,43,2,2024-12-01 15:00:00
381,117,5,2024-12-01 16:00:00
30,149,5,2024-12-01 17:00:00
172,190,4,2024-12-01 18:00:00
309,46,2,2024-12-01 19:00:00
394,198,4,2024-12-01 20:00:00
343,166,1,2024-12-01 21:00:00
436,49,2,2024-12-01 22:00:00
177,39,2,2024-12-01 23:00:00
139,71,2,2024-12-02 00:00:00
194,127,5,2024-12-02 01:00:00
186,158,3,2024-12-02 02:00:00
218,149,3,2024-12-02 03:00:00
164,1,5,2024-12-02 04:00:00
161,160,5,2024-12-02 05:00:00
431,136,5,2024-12-02 06:00:00
13,69,3,2024-12-02 07:00:00
296,30,4,2024-12-02 08:00:00
89,115,5,2024-12-02 09:00:00
324,8,4,2024-12-02 10:00:00
42,113,4,2024-12-02 11:00:00
403,19,1,2024-12-02 12:00:00
210,59,3,2024-12-02 13:00:00
229,183,4,2024-12-02 14:00:00
350,158,3,2024-12-02 15:00:00
275,79,3,2024-12-02 16:00:00
442,36,1,2024-12-02 17:00:00
279,55,3,2024-12-02 18:00:00
251,44,4,2024-12-02 19:00:00
310,155,2,2024-12-02 20:00:00
208,77,4,2024-12-02 21:00:00
321,78,4,2024-12-02 22:00:00
140,101,3,2024-12-02 23:00:00
280,182,4,2024-12-03 00:00:00
34,176,2,2024-12-03 01:00:00
309,30,3,2024-12-03 02:00:00
392,39,5,2024-12-03 03:00:00
18,13,4,2024-12-03 04:00:00
57,122,4,2024-12-03 05:00:00
112,144,1,2024-12-03 06:00:00
5,172,5,2024-12-03 07:00:00
410,199,5,2024-12-03 08:00:00
414,112,2,2024-12-03 09:00:00
182,155,5,2024-12-03 10:00:00
13,45,1,2024-12-03 11:00:00
339,119,2,2024-12-03 12:00:00
285,35,5,2024-12-03 13:00:00
259,156,2,2024-12-03 14:00:00
90,7,5,2024-12-03 15:00:00
104,190,5,2024-12-03 16:00:00
379,110,5,2024-12-03 17:00:00
186,114,4,2024-12-03 18:00:00
250,51,5,2024-12-03 19:00:00
255,46,4,2024-12-03 20:00:00
76,20,3,2024-12-03 21:00:00
386,96,1,2024-12-03 22:00:00
459,38,2,2024-12-03 23:00:00
108,189,2,2024-12-04 00:00:00
156,104,3,2024-12-04 01:00:00
82,32,5,2024-12-04 02:00:00
77,154,1,2024-12-04 03:00:00
485,58,3,2024-12-04 04:00:00
470,167,3,2024-12-04 05:00:00
460,148,2,2024-12-04 06:00:00
258,82,4,2024-12-04 07:00:00
127,50,4,2024-12-04 08:00:00
485,52,5,2024-12-04 09:00:00
391,86,5,2024-12-04 10:00:00
282,115,3,2024-12-04 11:00:00
474,150,5,2024-12-04 12:00:00
88,53,4,2024-12-04 13:00:00
204,66,1,2024-12-04 14:00:00
16,117,2,2024-12-04 15:00:00
151,43,4,2024-12-04 16:00:00
424,82,5,2024-12-04 17:00:00
254,151,2,2024-12-04 18:00:00
188,64,2,2024-12-04 19:00:00
329,137,3,2024-12-04 20:00:00
32,113,5,2024-12-04 21:00:00
271,135,3,2024-12-04 22:00:00
485,169,2,2024-12-04 23:00:00
397,54,3,2024-12-05 00:00:00
5,65,5,2024-12-05 01:00:00
459,2,4,2024-12-05 02:00:00
330,132,1,2024-12-05 03:00:00
308,78,4,2024-12-05 04:00:00
333,32,2,2024-12-05 05:00:00
169,100,4,2024-12-05 06:00:00
181,130,3,2024-12-05 07:00:00
366,104,5,2024-12-05 08:00:00
178,192,4,2024-12-05 09:00:00
143,142,4,2024-12-05 10:00:00
362,148,5,2024-12-05 11:00:00
248,89,3,2024-12-05 12:00:00
127,49,1,2024-12-05 13:00:00
263,136,4,2024-12-05 14:00:00
40,191,2,2024-12-05 15:00:00
412,174,3,2024-12-05 16:00:00
416,149,3,2024-12-05 17:00:00
355,87,4,2024-12-05 18:00:00
255,160,5,2024-12-05 19:00:00
143,8,4,2024-12-05 20:00:00
240,101,4,2024-12-05 21:00:00
228,16,5,2024-12-05 22:00:00
341,40,2,2024-12-05 23:00:00
198,106,5,2024-12-06 00:00:00
65,27,4,2024-12-06 01:00:00
388,104,1,2024-12-06 02:00:00
11,105,5,2024-12-06 03:00:00
108,146,2,2024-12-06 04:00:00
26,35,5,2024-12-06 05:00:00
445,113,5,2024-12-06 06:00:00
421,52,3,2024-12-06 07:00:00
151,143,3,2024-12-06 08:00:00
221,191,4,2024-12-06 09:00:00
341,53,4,2024-12-06 10:00:00
496,91,5,2024-12-06 11:00:00
237,81,1,2024-12-06 12:00:00
237,104,4,2024-12-06 13:00:00
497,66,5,2024-12-06 14:00:00
219,113,5,2024-12-06 15:00:00
487,31,5,2024-12-06 16:00:00
424,61,5,2024-12-06 17:00:00
461,192,5,2024-12-06 18:00:00
151,101,3,2024-12-06 19:00:00
123,105,2,2024-12-06 20:00:00
144,98,2,2024-12-06 21:00:00
478,34,5,2024-12-06 22:00:00
189,183,4,2024-12-06 23:00:00
255,59,1,2024-12-07 00:00:00
68,3,5,2024-12-07 01:00:00
104,17,1,2024-12-07 02:00:00
336,78,3,2024-12-07 03:00:00
159,46,2,2024-12-07 04:00:00
309,166,3,2024-12-07 05:00:00
362,35,4,2024-12-07 06:00:00
409,129,4,2024-12-07 07:00:00
300,112,5,2024-12-07 08:00:00
396,157,4,2024-12-07 09:00:00
90,132,4,2024-12-07 10:00:00
357,61,3,2024-12-07 11:00:00
256,97,1,2024-12-07 12:00:00
496,145,2,2024-12-07 13:00:00
353,156,4,2024-12-07 14:00:00
220,178,4,2024-12-07 15:00:00
9,90,3,2024-12-07 16:00:00
12,136,2,2024-12-07 17:00:00
325,162,3,2024-12-07 18:00:00
438,59,1,2024-12-07 19:00:00
244,18,3,2024-12-07 20:00:00
182,95,2,2024-12-07 21:00:00
284,187,2,2024-12-07 22:00:00
312,155,4,2024-12-07 23:00:00
99,16,1,2024-12-08 00:00:00
197,10,5,2024-12-08 01:00:00
482,104,4,2024-12-08 02:00:00
366,76,3,2024-12-08 03:00:00
226,150,3,2024-12-08 04:00:00
333,16,2,2024-12-08 05:00:00
103,12,2,2024-12-08 06:00:00
106,75,2,2024-12-08 07:00:00
365,179,5,2024-12-08 08:00:00
368,129,5,2024-12-08 09:00:00
58,27,4,2024-12-08 10:00:00
78,195,5,2024-12-08 11:00:00
75,12,2,2024-12-08 12:00:00
42,30,4,2024-12-08 13:00:00
422,9,4,2024-12-08 14:00:00
324,53,1,2024-12-08 15:00:00
181,189,5,2024-12-08 16:00:00
33,54,3,2024-12-08 17:00:00
71,165,3,2024-12-08 18:00:00
56,193,1,2024-12-08 19:00:00
105,170,2,2024-12-08 20:00:00
200,49,1,2024-12-08 21:00:00
101,4,2,2024-12-08 22:00:00
256,192,5,2024-12-08 23:00:00
307,79,5,2024-12-09 00:00:00
74,179,4,2024-12-09 01:00:00
171,91,4,2024-12-09 02:00:00
377,200,4,2024-12-09 03:00:00
143,188,4,2024-12-09 04:00:00
166,79,3,2024-12-09 05:00:00
399,159,4,2024-12-09 06:00:00
261,103,4,2024-12-09 07:00:00
221,111,4,2024-12-09 08:00:00
83,200,2,2024-12-09 09:00:00
182,58,4,2024-12-09 10:00:00
307,82,1,2024-12-09 11:00:00
10,132,4,2024-12-09 12:00:00
396,22,4,2024-12-09 13:00:00
4,131,3,2024-12-09 14:00:00
351,79,4,2024-12-09 15:00:00
402,99,2,2024-12-09 16:00:00
336,175,5,2024-12-09 17:00:00
488,38,4,2024-12-09 18:00:00
292,161,4,2024-12-09 19:00:00
281,176,4,2024-12-09 20:00:00
215,193,3,2024-12-09 21:00:00
460,117,5,2024-12-09 22:00:00
98,26,3,2024-12-09 23:00:00
420,136,3,2024-12-10 00:00:00
101,50,3,2024-12-10 01:00:00
451,38,2,2024-12-10 02:00:00
9,138,5,2024-12-10 03:00:00
61,42,2,2024-12-10 04:00:00
309,37,2,2024-12-10 05:00:00
146,154,5,2024-12-10 06:00:00
427,140,2,2024-12-10 07:00:00
419,49,5,2024-12-10 08:00:00
63,142,4,2024-12-10 09:00:00
121,46,3,2024-12-10 10:00:00
226,163,2,2024-12-10 11:00:00
105,29,5,2024-12-10 12:00:00
462,12,1,2024-12-10 13:00:00
260,116,2,2024-12-10 14:00:00
349,82,2,2024-12-10 15:00:00
425,44,5,2024-12-10 16:00:00
255,194,1,2024-12-10 17:00:00
429,2,1,2024-12-10 18:00:00
434,187,4,2024-12-10 19:00:00
207,17,2,2024-12-10 20:00:00
28,138,3,2024-12-10 21:00:00
170,18,2,2024-12-10 22:00:00
336,22,3,2024-12-10 23:00:00
76,83,3,2024-12-11 00:00:00
116,58,5,2024-12-11 01:00:00
69,53,2,2024-12-11 02:00:00
354,1,5,2024-12-11 03:00:00
234,61,4,2024-12-11 04:00:00
1,159,3,2024-12-11 05:00:00
167,31,1,2024-12-11 06:00:00
352,66,3,2024-12-11 07:00:00
218,147,4,2024-12-11 08:00:00
273,53,3,2024-12-11 09:00:00
368,95,5,2024-12-11 10:00:00
251,150,2,2024-12-11 11:00:00
347,23,1,2024-12-11 12:00:00
344,143,5,2024-12-11 13:00:00
419,154,2,2024-12-11 14:00:00
174,131,1,2024-12-11 15:00:00
170,87,4,2024-12-11 16:00:00
246,148,3,2024-12-11 17:00:00
423,125,1,2024-12-11 18:00:00
90,109,4,2024-12-11 19:00:00
49,40,2,2024-12-11 20:00:00
446,121,1,2024-12-11 21:00:00
294,39,4,2024-12-11 22:00:00
407,120,2,2024-12-11 23:00:00
150,200,5,2024-12-12 00:00:00
132,18,3,2024-12-12 01:00:00
433,169,4,2024-12-12 02:00:00
59,198,5,2024-12-12 03:00:00
457,155,2,2024-12-12 04:00:00
324,143,1,2024-12-12 05:00:00
199,37,3,2024-12-12 06:00:00
215,186,2,2024-12-12 07:00:00
386,5,4,2024-12-12 08:00:00
49,73,3,2024-12-12 09:00:00
472,135,5,2024-12-12 10:00:00
232,41,3,2024-12-12 11:00:00
247,10,5,2024-12-12 12:00:00
382,190,2,2024-12-12 13:00:00
479,154,1,2024-12-12 14:00:00
239,68,3,2024-12-12 15:00:00
415,24,1,2024-12-12 16:00:00
367,78,1,2024-12-12 17:00:00
168,169,3,2024-12-12 18:00:00
48,193,3,2024-12-12 19:00:00
51,145,1,2024-12-12 20:00:00
299,109,4,2024-12-12 21:00:00
98,24,4,2024-12-12 22:00:00
439,155,3,2024-12-12 23:00:00
216,7,1,2024-12-13 00:00:00
177,73,1,2024-12-13 01:00:00
380,107,2,2024-12-13 02:00:00
474,99,1,2024-12-13 03:00:00
80,122,4,2024-12-13 04:00:00
185,12,2,2024-12-13 05:00:00
367,85,4,2024-12-13 06:00:00
461,3,5,2024-12-13 07:00:00
399,79,3,2024-12-13 08:00:00
27,85,5,2024-12-13 09:00:00
452,10,3,2024-12-13 10:00:00
464,33,4,2024-12-13 11:00:00
448,46,4,2024-12-13 12:00:00
478,59,5,2024-12-13 13:00:00
492,52,3,2024-12-13 14:00:00
414,6,3,2024-12-13 15:00:00
420,130,2,2024-12-13 16:00:00
195,29,1,2024-12-13 17:00:00
214,119,2,2024-12-13 18:00:00
369,168,4,2024-12-13 19:00:00
342,97,5,2024-12-13 20:00:00
114,189,3,2024-12-13 21:00:00
242,196,2,2024-12-13 22:00:00
124,68,5,2024-12-13 23:00:00
305,157,5,2024-12-14 00:00:00
76,190,1,2024-12-14 01:00:00
311,60,3,2024-12-14 02:00:00
469,124,5,2024-12-14 03:00:00
312,84,3,2024-12-14 04:00:00
196,41,2,2024-12-14 05:00:00
351,113,5,2024-12-14 06:00:00
44,65,5,2024-12-14 07:00:00
415,192,2,2024-12-14 08:00:00
186,79,3,2024-12-14 09:00:00
343,63,3,2024-12-14 10:00:00
246,176,5,2024-12-14 11:00:00
437,148,2,2024-12-14 12:00:00
84,118,4,2024-12-14 13:00:00
207,37,3,2024-12-14 14:00:00
151,64,4,2024-12-14 15:00:00
156,86,5,2024-12-14 16:00:00
16,133,4,2024-12-14 17:00:00
165,34,4,2024-12-14 18:00:00
405,39,3,2024-12-14 19:00:00
463,67,5,2024-12-14 20:00:00
145,62,4,2024-12-14 21:00:00
498,88,3,2024-12-14 22:00:00
37,152,4,2024-12-14 23:00:00
333,131,3,2024-12-15 00:00:00
403,109,5,2024-12-15 01:00:00
414,199,2,2024-12-15 02:00:00
45,89,3,2024-12-15 03:00:00
402,67,3,2024-12-15 04:00:00
206,79,4,2024-12-15 05:00:00
62,178,5,2024-12-15 06:00:00
420,29,1,2024-12-15 07:00:00
356,74,1,2024-12-15 08:00:00
468,32,2,2024-12-15 09:00:00
308,87,5,2024-12-15 10:00:00
19,39,3,2024-12-15 11:00:00
365,137,1,2024-12-15 12:00:00
300,101,2,2024-12-15 13:00:00
7,142,5,2024-12-15 14:00:00
249,68,2,2024-12-15 15:00:00
428,192,1,2024-12-15 16:00:00
117,148,4,2024-12-15 17:00:00
68,28,4,2024-12-15 18:00:00
34,14,5,2024-12-15 19:00:00
194,172,2,2024-12-15 20:00:00
325,77,3,2024-12-15 21:00:00
55,116,1,2024-12-15 22:00:00
266,167,4,2024-12-15 23:00:00
480,28,4,2024-12-16 00:00:00
42,192,2,2024-12-16 01:00:00
297,89,4,2024-12-16 02:00:00
461,32,2,2024-12-16 03:00:00
231,137,1,2024-12-16 04:00:00
453,156,2,2024-12-16 05:00:00
378,95,4,2024-12-16 06:00:00
394,17,2,2024-12-16 07:00:00
10,117,4,2024-12-16 08:00:00
358,77,5,2024-12-16 09:00:00
475,55,4,2024-12-16 10:00:00
444,10,4,2024-12-16 11:00:00
128,80,4,2024-12-16 12:00:00
179,134,5,2024-12-16 13:00:00
405,176,3,2024-12-16 14:00:00
392,116,4,2024-12-16 15:00:00
193,195,3,2024-12-16 16:00:00
92,169,1,2024-12-16 17:00:00
369,79,2,2024-12-16 18:00:00
231,60,3,2024-12-16 19:00:00
78,42,1,2024-12-16 20:00:00
85,116,2,2024-12-16 21:00:00
30,109,4,2024-12-16 22:00:00
213,71,4,2024-12-16 23:00:00
49,156,4,2024-12-17 00:00:00
265,102,5,2024-12-17 01:00:00
145,13,5,2024-12-17 02:00:00
69,15,5,2024-12-17 03:00:00
58,36,5,2024-12-17 04:00:00
185,15,1,2024-12-17 05:00:00
62,117,1,2024-12-17 06:00:00
479,75,4,2024-12-17 07:00:00
308,56,2,2024-12-17 08:00:00
445,95,5,2024-12-17 09:00:00
296,132,2,2024-12-17 10:00:00
166,52,1,2024-12-17 11:00:00
171,138,5,2024-12-17 12:00:00
63,173,1,2024-12-17 13:00:00
147,84,1,2024-12-17 14:00:00
484,29,3,2024-12-17 15:00:00
306,53,1,2024-12-17 16:00:00
161,157,4,2024-12-17 17:00:00
141,151,1,2024-12-17 18:00:00
334,185,5,2024-12-17 19:00:00
97,178,4,2024-12-17 20:00:00
446,21,1,2024-12-17 21:00:00
221,112,4,2024-12-17 22:00:00
43,171,1,2024-12-17 23:00:00
433,138,4,2024-12-18 00:00:00
292,76,2,2024-12-18 01:00:00
378,30,3,2024-12-18 02:00:00
108,125,4,2024-12-18 03:00:00
266,51,5,2024-12-18 04:00:00
95,161,3,2024-12-18 05:00:00
262,146,3,2024-12-18 06:00:00
313,78,1,2024-12-18 07:00:00
385,22,4,2024-12-18 08:00:00
71,64,3,2024-12-18 09:00:00
442,21,5,2024-12-18 10:00:00
219,129,5,2024-12-18 11:00:00
21,107,5,2024-12-18 12:00:00
92,116,1,2024-12-18 13:00:00
127,124,2,2024-12-18 14:00:00
80,143,4,2024-12-18 15:00:00
312,36,3,2024-12-18 16:00:00
238,47,4,2024-12-18 17:00:00
471,182,3,2024-12-18 18:00:00
372,32,1,2024-12-18 19:00:00
404,186,4,2024-12-18 20:00:00
486,174,1,2024-12-18 21:00:00
182,54,1,2024-12-18 22:00:00
25,161,4,2024-12-18 23:00:00
156,167,4,2024-12-19 00:00:00
5,23,3,2024-12-19 01:00:00
120,171,5,2024-12-19 02:00:00
277,183,1,2024-12-19 03:00:00
18,2,2,2024-12-19 04:00:00
431,194,3,2024-12-19 05:00:00
198,166,3,2024-12-19 06:00:00
57,157,5,2024-12-19 07:00:00
93,110,5,2024-12-19 08:00:00
19,124,1,2024-12-19 09:00:00
384,67,3,2024-12-19 10:00:00
353,71,3,2024-12-19 11:00:00
193,164,2,2024-12-19 12:00:00
237,29,1,2024-12-19 13:00:00
387,119,1,2024-12-19 14:00:00
426,165,5,2024-12-19 15:00:00
277,113,1,2024-12-19 16:00:00
227,45,2,2024-12-19 17:00:00
233,16,1,2024-12-19 18:00:00
40,31,4,2024-12-19 19:00:00
323,162,4,2024-12-19 20:00:00
153,50,2,2024-12-19 21:00:00
127,193,5,2024-12-19 22:00:00
237,122,3,2024-12-19 23:00:00
486,190,1,2024-12-20 00:00:00
493,171,5,2024-12-20 01:00:00
55,184,5,2024-12-20 02:00:00
468,15,1,2024-12-20 03:00:00
436,176,3,2024-12-20 04:00:00
172,49,1,2024-12-20 05:00:00
109,172,3,2024-12-20 06:00:00
354,10,2,2024-12-20 07:00:00
469,20,3,2024-12-20 08:00:00
184,70,5,2024-12-20 09:00:00
439,8,2,2024-12-20 10:00:00
368,173,4,2024-12-20 11:00:00
471,34,2,2024-12-20 12:00:00
198,179,3,2024-12-20 13:00:00
371,4,2,2024-12-20 14:00:00
373,108,2,2024-12-20 15:00:00
461,167,4,2024-12-20 16:00:00
497,24,3,2024-12-20 17:00:00
87,55,5,2024-12-20 18:00:00
201,26,2,2024-12-20 19:00:00
337,25,1,2024-12-20 20:00:00
322,36,5,2024-12-20 21:00:00
275,71,2,2024-12-20 22:00:00
211,186,5,2024-12-20 23:00:00
391,12,1,2024-12-21 00:00:00
118,129,5,2024-12-21 01:00:00
191,116,5,2024-12-21 02:00:00
42,178,1,2024-12-21 03:00:00
42,153,1,2024-12-21 04:00:00
315,133,1,2024-12-21 05:00:00
276,83,4,2024-12-21 06:00:00
329,196,1,2024-12-21 07:00:00
17,6,5,2024-12-21 08:00:00
283,26,1,2024-12-21 09:00:00
431,113,2,2024-12-21 10:00:00
258,103,1,2024-12-21 11:00:00
63,120,1,2024-12-21 12:00:00
62,183,3,2024-12-21 13:00:00
100,167,5,2024-12-21 14:00:00
19,9,5,2024-12-21 15:00:00
17,45,2,2024-12-21 16:00:00
325,14,4,2024-12-21 17:00:00
423,112,3,2024-12-21 18:00:00
466,55,2,2024-12-21 19:00:00
373,137,2,2024-12-21 20:00:00
246,15,5,2024-12-21 21:00:00
251,37,3,2024-12-21 22:00:00
455,178,5,2024-12-21 23:00:00
81,127,4,2024-12-22 00:00:00
39,117,5,2024-12-22 01:00:00
36,84,1,2024-12-22 02:00:00
424,72,5,2024-12-22 03:00:00
429,96,1,2024-12-22 04:00:00
388,111,2,2024-12-22 05:00:00
486,149,4,2024-12-22 06:00:00
409,185,1,2024-12-22 07:00:00
197,105,4,2024-12-22 08:00:00
158,147,5,2024-12-22 09:00:00
204,58,5,2024-12-22 10:00:00
196,95,2,2024-12-22 11:00:00
216,118,5,2024-12-22 12:00:00
285,6,1,2024-12-22 13:00:00
457,4,2,2024-12-22 14:00:00
196,43,4,2024-12-22 15:00:00
307,93,2,2024-12-22 16:00:00
152,42,4,2024-12-22 17:00:00
14,3,3,2024-12-22 18:00:00
325,129,1,2024-12-22 19:00:00
146,183,1,2024-12-22 20:00:00
426,15,4,2024-12-22 21:00:00
57,47,5,2024-12-22 22:00:00
211,85,5,2024-12-22 23:00:00
268,174,3,2024-12-23 00:00:00
210,58,4,2024-12-23 01:00:00
17,199,3,2024-12-23 02:00:00
286,39,4,2024-12-23 03:00:00
344,131,3,2024-12-23 04:00:00
203,158,4,2024-12-23 05:00:00
99,35,1,2024-12-23 06:00:00
279,185,3,2024-12-23 07:00:00
209,157,3,2024-12-23 08:00:00
129,178,4,2024-12-23 09:00:00
335,190,2,2024-12-23 10:00:00
288,52,2,2024-12-23 11:00:00
252,118,1,2024-12-23 12:00:00
265,14,5,2024-12-23 13:00:00
271,163,5,2024-12-23 14:00:00
412,156,1,2024-12-23 15:00:00
408,186,5,2024-12-23 16:00:00
188,30,4,2024-12-23 17:00:00
419,90,2,2024-12-23 18:00:00
214,135,1,2024-12-23 19:00:00
283,167,4,2024-12-23 20:00:00
211,95,1,2024-12-23 21:00:00
365,69,2,2024-12-23 22:00:00
76,163,5,2024-12-23 23:00:00
148,127,4,2024-12-24 00:00:00
321,52,2,2024-12-24 01:00:00
213,142,1,2024-12-24 02:00:00
433,63,3,2024-12-24 03:00:00
109,36,4,2024-12-24 04:00:00
129,91,1,2024-12-24 05:00:00
10,152,1,2024-12-24 06:00:00
47,168,2,2024-12-24 07:00:00
379,157,1,2024-12-24 08:00:00
315,53,4,2024-12-24 09:00:00
96,109,4,2024-12-24 10:00:00
446,150,1,2024-12-24 11:00:00
103,72,2,2024-12-24 12:00:00
380,15,4,2024-12-24 13:00:00
342,113,3,2024-12-24 14:00:00
146,69,5,2024-12-24 15:00:00
368,116,2,2024-12-24 16:00:00
430,192,2,2024-12-24 17:00:00
416,4,5,2024-12-24 18:00:00
27,75,5,2024-12-24 19:00:00
220,146,4,2024-12-24 20:00:00
18,42,1,2024-12-24 21:00:00
167,30,1,2024-12-24 22:00:00
433,143,3,2024-12-24 23:00:00
477,70,1,2024-12-25 00:00:00
82,183,3,2024-12-25 01:00:00
428,181,3,2024-12-25 02:00:00
72,16,2,2024-12-25 03:00:00
310,111,2,2024-12-25 04:00:00
479,104,4,2024-12-25 05:00:00
254,107,5,2024-12-25 06:00:00
162,123,5,2024-12-25 07:00:00
327,162,3,2024-12-25 08:00:00
420,27,5,2024-12-25 09:00:00
402,13,3,2024-12-25 10:00:00
38,155,5,2024-12-25 11:00:00
443,73,4,2024-12-25 12:00:00
393,197,2,2024-12-25 13:00:00
201,86,2,2024-12-25 14:00:00
494,31,3,2024-12-25 15:00:00
200,3,5,2024-12-25 16:00:00
255,30,1,2024-12-25 17:00:00
179,149,4,2024-12-25 18:00:00
35,99,5,2024-12-25 19:00:00
82,134,1,2024-12-25 20:00:00
389,160,4,2024-12-25 21:00:00
398,170,4,2024-12-25 22:00:00
220,190,2,2024-12-25 23:00:00
158,160,3,2024-12-26 00:00:00
4,99,5,2024-12-26 01:00:00
167,86,4,2024-12-26 02:00:00
468,167,5,2024-12-26 03:00:00
448,64,4,2024-12-26 04:00:00
409,118,2,2024-12-26 05:00:00
412,158,3,2024-12-26 06:00:00
204,191,1,2024-12-26 07:00:00
194,114,1,2024-12-26 08:00:00
235,159,2,2024-12-26 09:00:00
206,87,4,2024-12-26 10:00:00
150,40,2,2024-12-26 11:00:00
159,161,3,2024-12-26 12:00:00
279,191,1,2024-12-26 13:00:00
304,25,5,2024-12-26 14:00:00
404,164,1,2024-12-26 15:00:00
381,152,3,2024-12-26 16:00:00
166,95,4,2024-12-26 17:00:00
311,186,2,2024-12-26 18:00:00
68,167,1,2024-12-26 19:00:00
463,46,1,2024-12-26 20:00:00
88,138,5,2024-12-26 21:00:00
217,32,2,2024-12-26 22:00:00
1,97,5,2024-12-26 23:00:00
135,164,5,2024-12-27 00:00:00
185,156,4,2024-12-27 01:00:00
351,144,1,2024-12-27 02:00:00
140,16,2,2024-12-27 03:00:00
106,18,4,2024-12-27 04:00:00
133,136,4,2024-12-27 05:00:00
108,75,4,2024-12-27 06:00:00
178,198,3,2024-12-27 07:00:00
298,1,3,2024-12-27 08:00:00
358,190,4,2024-12-27 09:00:00
380,125,3,2024-12-27 10:00:00
396,38,2,2024-12-27 11:00:00
359,45,1,2024-12-27 12:00:00
146,186,2,2024-12-27 13:00:00
450,81,1,2024-12-27 14:00:00
74,129,3,2024-12-27 15:00:00
463,32,2,2024-12-27 16:00:00
478,136,5,2024-12-27 17:00:00
108,118,4,2024-12-27 18:00:00
122,40,1,2024-12-27 19:00:00
17,184,1,2024-12-27 20:00:00
196,191,5,2024-12-27 21:00:00
327,74,5,2024-12-27 22:00:00
318,111,4,2024-12-27 23:00:00
297,103,3,2024-12-28 00:00:00
479,103,2,2024-12-28 01:00:00
499,74,2,2024-12-28 02:00:00
252,164,2,2024-12-28 03:00:00
487,114,3,2024-12-28 04:00:00
119,123,4,2024-12-28 05:00:00
162,57,2,2024-12-28 06:00:00
198,74,1,2024-12-28 07:00:00
498,83,1,2024-12-28 08:00:00
486,173,1,2024-12-28 09:00:00
45,79,5,2024-12-28 10:00:00
314,130,5,2024-12-28 11:00:00
179,93,3,2024-12-28 12:00:00
382,196,2,2024-12-28 13:00:00
418,50,5,2024-12-28 14:00:00
44,29,1,2024-12-28 15:00:00
271,81,5,2024-12-28 16:00:00
78,10,1,2024-12-28 17:00:00
326,155,2,2024-12-28 18:00:00
178,117,3,2024-12-28 19:00:00
357,143,4,2024-12-28 20:00:00
498,60,4,2024-12-28 21:00:00
416,159,1,2024-12-28 22:00:00
451,149,5,2024-12-28 23:00:00
3,60,5,2024-12-29 00:00:00
214,58,1,2024-12-29 01:00:00
342,169,2,2024-12-29 02:00:00
74,174,1,2024-12-29 03:00:00
51,45,2,2024-12-29 04:00:00
67,124,3,2024-12-29 05:00:00
332,26,3,2024-12-29 06:00:00
93,102,1,2024-12-29 07:00:00
176,51,3,2024-12-29 08:00:00
145,164,5,2024-12-29 09:00:00
7,52,2,2024-12-29 10:00:00
269,51,4,2024-12-29 11:00:00
376,131,4,2024-12-29 12:00:00
322,14,3,2024-12-29 13:00:00
4,177,2,2024-12-29 14:00:00
138,1,5,2024-12-29 15:00:00
231,185,4,2024-12-29 16:00:00
88,145,5,2024-12-29 17:00:00
17,178,5,2024-12-29 18:00:00
52,14,4,2024-12-29 19:00:00
134,187,4,2024-12-29 20:00:00
211,81,3,2024-12-29 21:00:00
325,3,2,2024-12-29 22:00:00
480,98,1,2024-12-29 23:00:00
458,40,2,2024-12-30 00:00:00
393,89,1,2024-12-30 01:00:00
219,125,4,2024-12-30 02:00:00
205,194,5,2024-12-30 03:00:00
211,162,2,2024-12-30 04:00:00
277,95,5,2024-12-30 05:00:00
24,9,2,2024-12-30 06:00:00
486,94,2,2024-12-30 07:00:00
4,84,5,2024-12-30 08:00:00
152,21,3,2024-12-30 09:00:00
443,25,4,2024-12-30 10:00:00
483,102,3,2024-12-30 11:00:00
259,122,3,2024-12-30 12:00:00
324,172,2,2024-12-30 13:00:00
357,25,4,2024-12-30 14:00:00
168,137,2,2024-12-30 15:00:00
176,103,1,2024-12-30 16:00:00
310,190,2,2024-12-30 17:00:00
291,154,5,2024-12-30 18:00:00
479,57,2,2024-12-30 19:00:00
56,37,1,2024-12-30 20:00:00
108,16,2,2024-12-30 21:00:00
473,37,1,2024-12-30 22:00:00
296,76,4,2024-12-30 23:00:00
461,152,2,2024-12-31 00:00:00
324,26,1,2024-12-31 01:00:00
302,20,4,2024-12-31 02:00:00
334,137,5,2024-12-31 03:00:00
141,103,3,2024-12-31 04:00:00
155,29,1,2024-12-31 05:00:00
262,31,5,2024-12-31 06:00:00
273,19,4,2024-12-31 07:00:00
420,148,5,2024-12-31 08:00:00
232,27,2,2024-12-31 09:00:00
241,94,3,2024-12-31 10:00:00
355,85,1,2024-12-31 11:00:00
337,44,4,2024-12-31 12:00:00
489,163,3,2024-12-31 13:00:00
258,113,4,2024-12-31 14:00:00
249,199,5,2024-12-31 15:00:00
77,150,4,2024-12-31 16:00:00
180,74,4,2024-12-31 17:00:00
66,87,5,2024-12-31 18:00:00
308,143,5,2024-12-31 19:00:00
348,94,3,2024-12-31 20:00:00
171,98,1,2024-12-31 21:00:00
474,141,5,2024-12-31 22:00:00
22,132,3,2024-12-31 23:00:00
